amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
234047183.0,,,36.71,2025-12-15,37.92,36.68,37.45,,,63019,3.28,2.36,,-2.91,-1.1,,688141
258942629.0,,,35.64,2025-12-16,36.9,35.15,36.68,,,72608,4.77,2.72,,-2.91,-1.07,,688141
244334531.0,,,36.7,2025-12-17,36.85,35.0,35.1,,,67892,5.19,2.54,,2.97,1.06,,688141
195360739.0,,,36.12,2025-12-18,36.84,36.1,36.54,,,53635,2.02,2.01,,-1.58,-0.58,,688141
249779837.0,,,36.23,2025-12-19,37.25,36.14,36.48,,,68014,3.07,2.54,,0.3,0.11,,688141
371197291.0,,,37.12,2025-12-22,38.19,36.38,36.66,,,98834,5.0,3.7,,2.46,0.89,,688141
928917130.0,,,41.29,2025-12-23,42.6,37.06,37.12,,,229534,14.92,5.1,,11.23,4.17,,688141
877861833.0,,,42.95,2025-12-24,44.3,40.55,40.88,,,206657,9.08,4.59,,4.02,1.66,,688141
772205887.0,,,43.65,2025-12-25,45.1,43.01,44.46,,,175639,4.87,3.9,,1.63,0.7,,688141
1061071791.0,,,43.93,2025-12-26,45.29,41.88,43.25,,,244621,7.81,5.43,,0.64,0.28,,688141
1209393612.0,,,45.17,2025-12-29,46.5,43.52,45.8,,,267849,6.78,5.95,,2.82,1.24,,688141
655649758.0,,,44.1,2025-12-30,45.3,43.92,45.0,,,147852,3.06,3.28,,-2.37,-1.07,,688141
459349052.0,,,43.43,2025-12-31,44.89,42.64,44.89,,,105522,5.1,2.34,,-1.52,-0.67,,688141
716938308.0,,,45.55,2026-01-05,45.88,43.51,43.51,,,160659,5.46,3.57,,4.88,2.12,,688141
1016080044.0,,,48.45,2026-01-06,48.45,44.61,45.0,,,219051,8.43,4.86,,6.37,2.9,,688141
1127544554.0,,,50.3,2026-01-07,51.43,47.46,47.97,,,228376,8.19,5.07,,3.82,1.85,,688141
684642833.0,,,49.08,2026-01-08,50.8,48.85,49.35,,,137856,3.88,3.06,,-2.43,-1.22,,688141
629353559.0,,,49.49,2026-01-09,51.18,48.27,48.69,,,126636,5.93,2.81,,0.84,0.41,,688141
781293744.0,,,48.37,2026-01-12,51.0,47.35,50.47,,,161549,7.38,3.59,,-2.26,-1.12,,688141
772456982.0,,,46.08,2026-01-13,48.3,45.87,48.0,,,164916,5.02,3.66,,-4.73,-2.29,,688141
681844785.0,,,46.81,2026-01-14,47.4,45.17,46.29,,,146374,4.84,3.25,,1.58,0.73,,688141
406092660.0,,,46.09,2026-01-15,46.93,45.19,46.44,,,88450,3.72,1.96,,-1.54,-0.72,,688141
495289044.0,,,47.05,2026-01-16,47.5,45.81,46.44,,,106172,3.67,2.36,,2.08,0.96,,688141
1744650015.0,19.55,12.48,50.74,,52.03,44.55,44.55,32.62,72.26,357345,,,2022-12-23,,,688141.0,688141
