amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
125431610.0,,,13.03,2025-12-15,13.21,12.85,13.1,,,96207,2.71,2.72,,-1.96,-0.26,,603230
83176095.0,,,13.1,2025-12-16,13.23,12.81,12.94,,,64050,3.22,1.81,,0.54,0.07,,603230
81639457.0,,,12.94,2025-12-17,13.2,12.57,13.08,,,63299,4.81,1.79,,-1.22,-0.16,,603230
72119911.0,,,13.0,2025-12-18,13.06,12.71,12.8,,,55727,2.7,1.58,,0.46,0.06,,603230
58101721.0,,,12.99,2025-12-19,13.02,12.85,12.9,,,44877,1.31,1.27,,-0.08,-0.01,,603230
77155310.0,,,13.09,2025-12-22,13.09,12.91,12.98,,,59238,1.39,1.68,,0.77,0.1,,603230
55829113.0,,,12.86,2025-12-23,13.17,12.8,13.16,,,43181,2.83,1.22,,-1.76,-0.23,,603230
54408219.0,,,12.77,2025-12-24,12.79,12.53,12.73,,,42967,2.02,1.22,,-0.7,-0.09,,603230
39742536.0,,,12.81,2025-12-25,12.81,12.61,12.68,,,31272,1.57,0.88,,0.31,0.04,,603230
45353328.0,,,12.69,2025-12-26,12.88,12.66,12.79,,,35653,1.72,1.01,,-0.94,-0.12,,603230
50998023.0,,,12.36,2025-12-29,12.65,12.35,12.65,,,40927,2.36,1.16,,-2.6,-0.33,,603230
53423834.0,,,12.41,2025-12-30,12.45,12.23,12.35,,,43357,1.78,1.23,,0.4,0.05,,603230
36217770.0,,,12.35,2025-12-31,12.4,12.28,12.33,,,29306,0.97,0.83,,-0.48,-0.06,,603230
72615378.0,,,12.63,2026-01-05,12.68,12.3,12.34,,,57978,3.08,1.64,,2.27,0.28,,603230
72810559.0,,,12.76,2026-01-06,12.98,12.52,12.58,,,57310,3.64,1.62,,1.03,0.13,,603230
37142365.0,,,12.69,2026-01-07,12.86,12.65,12.76,,,29179,1.65,0.83,,-0.55,-0.07,,603230
28749146.0,,,12.73,2026-01-08,12.75,12.61,12.69,,,22651,1.1,0.64,,0.32,0.04,,603230
58611065.0,,,12.93,2026-01-09,12.93,12.7,12.72,,,45697,1.81,1.29,,1.57,0.2,,603230
104171461.0,,,13.13,2026-01-12,13.22,12.9,12.95,,,79606,2.47,2.25,,1.55,0.2,,603230
107590940.0,,,12.81,2026-01-13,13.18,12.79,13.14,,,83061,2.97,2.35,,-2.44,-0.32,,603230
115889594.0,,,13.06,2026-01-14,13.16,12.8,12.8,,,89095,2.81,2.52,,1.95,0.25,,603230
42268407.0,,,12.94,2026-01-15,13.0,12.85,12.96,,,32741,1.15,0.93,,-0.92,-0.12,,603230
138850602.0,,,12.42,2026-01-16,12.99,12.38,12.97,,,110796,4.71,3.13,,-4.02,-0.52,,603230
49070797.0,26.77,4.91,14.92,,14.92,12.24,12.24,49.05,3.47,30641,,,2021-12-24,,,603230.0,603230
