amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
177500040.19,4.44,2024-01-08,4.74,4.42,4.66,392781,7.08,2.91,-1.77,-0.08,6
113089966.42,4.41,2024-01-09,4.48,4.35,4.47,256905,2.93,1.9,-0.68,-0.03,6
73492345.2,4.37,2024-01-10,4.44,4.35,4.4,167584,2.04,1.24,-0.91,-0.04,6
153930705.77,4.52,2024-01-11,4.6,4.38,4.39,340975,5.03,2.53,3.43,0.15,6
76615627.24,4.46,2024-01-12,4.54,4.46,4.5,170769,1.77,1.26,-1.33,-0.06,6
92529682.39,4.51,2024-01-15,4.54,4.41,4.44,206284,2.91,1.53,1.12,0.05,6
98598573.38,4.45,2024-01-16,4.56,4.37,4.53,221889,4.21,1.64,-1.33,-0.06,6
124392683.22,4.45,2024-01-17,4.54,4.42,4.45,277794,2.7,2.06,0.0,0.0,6
146251029.01,4.33,2024-01-18,4.39,4.16,4.37,341804,5.17,2.53,-2.7,-0.12,6
134177132.08,4.4,2024-01-19,4.51,4.3,4.37,304100,4.85,2.25,1.62,0.07,6
157732337.66,4.18,2024-01-22,4.52,4.14,4.32,364861,8.64,2.7,-5.0,-0.22,6
90507721.84,4.23,2024-01-23,4.26,4.08,4.18,216709,4.31,1.61,1.2,0.05,6
246616086.72,4.48,2024-01-24,4.55,4.24,4.24,555238,7.33,4.11,5.91,0.25,6
234917743.86,4.65,2024-01-25,4.65,4.43,4.47,514973,4.91,3.81,3.79,0.17,6
277133575.99,4.71,2024-01-26,4.87,4.58,4.6,584199,6.24,4.33,1.29,0.06,6
514640210.74,4.73,2024-01-29,5.18,4.71,4.8,1039464,9.98,7.7,0.42,0.02,6
323119902.77,4.49,2024-01-30,4.9,4.48,4.57,700851,8.88,5.19,-5.07,-0.24,6
209453070.66,4.17,2024-01-31,4.43,4.16,4.35,490279,6.01,3.63,-7.13,-0.32,6
216924750.23,3.93,2024-02-01,4.19,3.75,4.13,554324,10.55,4.11,-5.76,-0.24,6
175463237.35,3.95,2024-02-02,4.22,3.81,3.9,437323,10.43,3.24,0.51,0.02,6
176298610.4,3.57,2024-02-05,3.94,3.56,3.93,480584,9.62,3.56,-9.62,-0.38,6
122377638.55,3.72,2024-02-06,3.76,3.29,3.52,347562,13.17,2.57,4.2,0.15,6
101729545.73,3.78,2024-02-07,3.86,3.68,3.72,269878,4.84,2.0,1.61,0.06,6
149534806.2,4.05,2024-02-08,4.1,3.87,3.9,371299,6.08,2.75,7.14,0.27,6
116572253.78,3.99,2024-02-19,4.04,3.94,4.03,292482,2.47,2.17,-1.48,-0.06,6
78690636.83,4.0,2024-02-20,4.0,3.92,3.95,198429,2.01,1.47,0.25,0.01,6
120807802.92,4.04,2024-02-21,4.15,3.94,3.95,297763,5.25,2.21,1.0,0.04,6
98280947.48,4.03,2024-02-22,4.07,3.96,4.03,245344,2.72,1.82,-0.25,-0.01,6
91512124.89,4.07,2024-02-23,4.07,4.0,4.03,227138,1.74,1.68,0.99,0.04,6
83726445.97,4.03,2024-02-26,4.1,4.0,4.06,207193,2.46,1.53,-0.98,-0.04,6
98421415.6,4.13,2024-02-27,4.14,4.01,4.03,240666,3.23,1.78,2.48,0.1,6
155580801.3,3.99,2024-02-28,4.22,3.98,4.14,377445,5.81,2.8,-3.39,-0.14,6
96652995.7,4.06,2024-02-29,4.06,3.95,3.98,240219,2.76,1.78,1.75,0.07,6
141795733.83,4.15,2024-03-01,4.25,4.03,4.07,342345,5.42,2.54,2.22,0.09,6
115600993.73,4.01,2024-03-04,4.09,3.99,4.08,287725,2.41,2.13,-3.37,-0.14,6
95715804.81,3.96,2024-03-05,3.98,3.88,3.98,243771,2.49,1.81,-1.25,-0.05,6
55466633.18,3.94,2024-03-06,4.0,3.9,3.94,140678,2.53,1.04,-0.51,-0.02,6
71548287.38,3.98,2024-03-07,4.01,3.92,3.96,180972,2.28,1.34,1.02,0.04,6
51624499.3,3.96,2024-03-08,3.98,3.91,3.98,130921,1.76,0.97,-0.5,-0.02,6
67177941.2,4.0,2024-03-11,4.0,3.94,3.96,169207,1.52,1.25,1.01,0.04,6
155420744.0,4.11,2024-03-12,4.15,3.97,3.99,381827,4.5,2.83,2.75,0.11,6
97959486.33,4.0,2024-03-13,4.1,3.98,4.1,243750,2.92,1.81,-2.68,-0.11,6
68257287.48,4.0,2024-03-14,4.04,3.96,4.0,170820,2.0,1.27,0.0,0.0,6
49086387.12,4.01,2024-03-15,4.02,3.97,3.99,122838,1.25,0.91,0.25,0.01,6
70677997.36,4.02,2024-03-18,4.03,3.97,4.01,176801,1.5,1.31,0.25,0.01,6
66297664.61,3.97,2024-03-19,4.02,3.97,4.01,165890,1.24,1.23,-1.24,-0.05,6
48518863.0,3.99,2024-03-20,3.99,3.94,3.97,122381,1.26,0.91,0.5,0.02,6
76425434.02,4.0,2024-03-21,4.04,3.97,3.98,190909,1.75,1.41,0.25,0.01,6
76600327.15,3.94,2024-03-22,4.0,3.88,4.0,194677,3.0,1.44,-1.5,-0.06,6
80458758.14,3.87,2024-03-25,4.0,3.84,3.9,205990,4.06,1.53,-1.78,-0.07,6
85735350.63,3.96,2024-03-26,3.99,3.84,3.86,218698,3.88,1.62,2.33,0.09,6
70330721.0,3.84,2024-03-27,3.93,3.83,3.93,181785,2.53,1.35,-3.03,-0.12,6
60922290.36,3.88,2024-03-28,3.92,3.8,3.8,156995,3.13,1.16,1.04,0.04,6
76798745.71,3.95,2024-03-29,4.02,3.89,3.91,194114,3.35,1.44,1.8,0.07,6
69189515.8,3.97,2024-04-01,4.02,3.92,3.98,174377,2.53,1.29,0.51,0.02,6
59391435.12,3.93,2024-04-02,3.98,3.91,3.98,150766,1.76,1.12,-1.01,-0.04,6
44758780.43,3.87,2024-04-03,3.94,3.86,3.91,115196,2.04,0.85,-1.53,-0.06,6
52716243.32,3.76,2024-04-08,3.86,3.75,3.85,138603,2.84,1.03,-2.84,-0.11,6
33479838.31,3.81,2024-04-09,3.82,3.76,3.76,88285,1.6,0.65,1.33,0.05,6
119627495.52,3.85,2024-04-10,4.02,3.79,3.8,305937,6.04,2.27,1.05,0.04,6
55604868.2,3.79,2024-04-11,3.84,3.74,3.78,146947,2.6,1.09,-1.56,-0.06,6
53716567.83,3.68,2024-04-12,3.79,3.66,3.76,144778,3.43,1.07,-2.9,-0.11,6
72299352.05,3.62,2024-04-15,3.73,3.46,3.7,200947,7.34,1.49,-1.63,-0.06,6
53441748.06,3.49,2024-04-16,3.61,3.48,3.57,151254,3.59,1.12,-3.59,-0.13,6
45671175.39,3.56,2024-04-17,3.59,3.48,3.49,128604,3.15,0.95,2.01,0.07,6
39821934.02,3.49,2024-04-18,3.55,3.48,3.54,113489,1.97,0.84,-1.97,-0.07,6
44504878.5,3.51,2024-04-19,3.54,3.43,3.46,127422,3.15,0.94,0.57,0.02,6
43479665.86,3.48,2024-04-22,3.53,3.43,3.48,124580,2.85,0.92,-0.85,-0.03,6
48409527.95,3.54,2024-04-23,3.6,3.49,3.49,136485,3.16,1.01,1.72,0.06,6
44974320.03,3.56,2024-04-24,3.56,3.48,3.52,127982,2.26,0.95,0.56,0.02,6
39674522.0,3.54,2024-04-25,3.61,3.52,3.53,111198,2.53,0.82,-0.56,-0.02,6
90591576.84,3.67,2024-04-26,3.67,3.48,3.55,252648,5.37,1.87,3.67,0.13,6
149380160.63,3.92,2024-04-29,3.94,3.61,3.63,389806,8.99,2.89,6.81,0.25,6
81656224.34,3.87,2024-04-30,3.92,3.8,3.92,211524,3.06,1.57,-1.28,-0.05,6
91348764.88,3.87,2024-05-06,4.01,3.86,3.96,231872,3.88,1.72,0.0,0.0,6
87560824.08,3.9,2024-05-07,3.95,3.79,3.88,226595,4.13,1.68,0.78,0.03,6
53625736.08,3.79,2024-05-08,3.87,3.78,3.85,140797,2.31,1.04,-2.82,-0.11,6
53780195.39,3.83,2024-05-09,3.87,3.77,3.77,140710,2.64,1.04,1.06,0.04,6
110011314.66,3.94,2024-05-10,3.96,3.8,3.82,282857,4.18,2.1,2.87,0.11,6
57912960.34,3.86,2024-05-13,3.89,3.81,3.85,150487,2.03,1.11,-2.03,-0.08,6
66356536.65,3.92,2024-05-14,3.95,3.83,3.86,170415,3.11,1.26,1.55,0.06,6
94269388.69,3.96,2024-05-15,4.02,3.89,3.93,237764,3.32,1.76,1.02,0.04,6
143633242.93,4.06,2024-05-16,4.12,3.93,3.96,353368,4.8,2.62,2.53,0.1,6
255980866.31,4.32,2024-05-17,4.33,4.03,4.12,613343,7.39,4.54,6.4,0.26,6
178800327.46,4.18,2024-05-20,4.27,4.16,4.21,425367,2.55,3.15,-3.24,-0.14,6
116186212.26,4.19,2024-05-21,4.27,4.12,4.14,276125,3.59,2.05,0.24,0.01,6
192718979.95,4.25,2024-05-22,4.36,4.2,4.21,449266,3.82,3.33,1.43,0.06,6
128329857.38,4.14,2024-05-23,4.25,4.09,4.19,309205,3.76,2.29,-2.59,-0.11,6
80267596.18,4.03,2024-05-24,4.12,4.01,4.08,197374,2.66,1.46,-2.66,-0.11,6
77167981.94,3.98,2024-05-27,4.04,3.9,4.02,195773,3.47,1.45,-1.24,-0.05,6
80210822.68,3.87,2024-05-28,4.05,3.85,4.0,204755,5.03,1.52,-2.76,-0.11,6
90439592.62,3.92,2024-05-29,4.04,3.87,3.96,229369,4.39,1.7,1.29,0.05,6
80475744.04,3.78,2024-05-30,3.85,3.76,3.82,212163,2.3,1.57,-3.57,-0.14,6
54979970.81,3.81,2024-05-31,3.83,3.76,3.77,144708,1.85,1.07,0.79,0.03,6
70069832.75,3.64,2024-06-03,3.79,3.61,3.77,190696,4.72,1.41,-4.46,-0.17,6
61348782.59,3.71,2024-06-04,3.72,3.58,3.6,167699,3.85,1.24,1.92,0.07,6
55497796.0,3.56,2024-06-05,3.69,3.56,3.69,153732,3.5,1.14,-4.04,-0.15,6
66181141.73,3.43,2024-06-06,3.61,3.38,3.56,191438,6.46,1.42,-3.65,-0.13,6
69466827.71,3.59,2024-06-07,3.6,3.43,3.43,197217,4.96,1.46,4.66,0.16,6
46797385.62,3.5,2024-06-11,3.57,3.45,3.55,133784,3.34,0.99,-2.51,-0.09,6
46394506.2,3.47,2024-06-12,3.52,3.45,3.47,133496,2.0,0.99,-0.86,-0.03,6
55472800.58,3.4,2024-06-13,3.52,3.38,3.51,162316,4.03,1.2,-2.02,-0.07,6
65346178.43,3.4,2024-06-14,3.46,3.36,3.39,191652,2.94,1.42,0.0,0.0,6
144113954.53,3.45,2024-06-17,3.69,3.42,3.43,409163,7.94,3.03,1.47,0.05,6
175224928.14,3.67,2024-06-18,3.79,3.46,3.46,479351,9.57,3.55,6.38,0.22,6
107622918.87,3.57,2024-06-19,3.73,3.54,3.69,299731,5.18,2.22,-2.72,-0.1,6
200031038.04,3.78,2024-06-20,3.88,3.62,3.66,531493,7.28,3.94,5.88,0.21,6
108410345.0,3.7,2024-06-21,3.8,3.66,3.69,293297,3.7,2.17,-2.12,-0.08,6
160292281.86,3.81,2024-06-24,3.98,3.56,3.64,427506,11.35,3.17,2.97,0.11,6
127233408.81,3.79,2024-06-25,3.9,3.73,3.76,333270,4.46,2.47,-0.52,-0.02,6
83789981.18,3.83,2024-06-26,3.88,3.74,3.77,220371,3.69,1.63,1.06,0.04,6
72542931.82,3.73,2024-06-27,3.83,3.72,3.78,192751,2.87,1.43,-2.61,-0.1,6
124725352.35,3.88,2024-06-28,3.96,3.71,3.75,323325,6.7,2.4,4.02,0.15,6
105281394.22,3.9,2024-07-01,3.92,3.78,3.82,271615,3.61,2.01,0.52,0.02,6
86072029.0,3.84,2024-07-02,3.93,3.81,3.86,222599,3.08,1.65,-1.54,-0.06,6
72600700.54,3.76,2024-07-03,3.87,3.74,3.8,191126,3.39,1.42,-2.08,-0.08,6
69877834.97,3.66,2024-07-04,3.8,3.63,3.79,189314,4.52,1.4,-2.66,-0.1,6
44108656.96,3.71,2024-07-05,3.71,3.59,3.65,120812,3.28,0.89,1.37,0.05,6
69833861.0,3.6,2024-07-08,3.65,3.46,3.49,195991,5.12,1.45,-2.96,-0.11,6
62754468.89,3.69,2024-07-09,3.71,3.51,3.63,173813,5.56,1.29,2.5,0.09,6
53256427.01,3.55,2024-07-10,3.67,3.54,3.66,148111,3.52,1.1,-3.79,-0.14,6
46866244.93,3.61,2024-07-11,3.64,3.55,3.59,130209,2.54,0.96,1.69,0.06,6
116832605.1,3.76,2024-07-12,3.88,3.6,3.6,309799,7.76,2.29,4.16,0.15,6
57755113.58,3.66,2024-07-15,3.73,3.64,3.71,157239,2.39,1.16,-2.66,-0.1,6
51234065.28,3.62,2024-07-16,3.67,3.59,3.62,141627,2.19,1.05,-1.09,-0.04,6
60438401.72,3.63,2024-07-17,3.71,3.61,3.61,165366,2.76,1.22,0.28,0.01,6
48528936.53,3.63,2024-07-18,3.63,3.55,3.62,135402,2.2,1.0,0.0,0.0,6
44574126.13,3.6,2024-07-19,3.61,3.54,3.6,124587,1.93,0.92,-0.83,-0.03,6
39366226.58,3.56,2024-07-22,3.58,3.52,3.56,110928,1.67,0.82,-1.11,-0.04,6
126527599.09,3.66,2024-07-23,3.86,3.58,3.58,340062,7.87,2.52,2.81,0.1,6
65613066.0,3.54,2024-07-24,3.66,3.54,3.65,183342,3.28,1.36,-3.28,-0.12,6
50178095.46,3.62,2024-07-25,3.64,3.52,3.56,139981,3.39,1.04,2.26,0.08,6
71715319.38,3.75,2024-07-26,3.79,3.67,3.68,192863,3.31,1.43,3.59,0.13,6
47715968.43,3.68,2024-07-29,3.72,3.62,3.71,130054,2.67,0.96,-1.87,-0.07,6
87479042.31,3.76,2024-07-30,3.82,3.65,3.68,233287,4.62,1.73,2.17,0.08,6
93724052.86,3.82,2024-07-31,3.84,3.7,3.75,247019,3.72,1.83,1.6,0.06,6
117152112.37,3.85,2024-08-01,3.99,3.76,3.81,303337,6.02,2.25,0.79,0.03,6
149218711.55,3.95,2024-08-02,4.07,3.81,3.81,378577,6.75,2.8,2.6,0.1,6
