amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
30973563.0,,,9.35,2025-12-15,9.43,9.11,9.31,,,33209,3.45,2.08,,0.86,0.08,,688659
23389018.0,,,9.17,2025-12-16,9.37,9.09,9.33,,,25428,2.99,1.59,,-1.93,-0.18,,688659
28114805.0,,,9.24,2025-12-17,9.31,9.08,9.21,,,30599,2.51,1.91,,0.76,0.07,,688659
28488282.0,,,9.4,2025-12-18,9.54,9.2,9.2,,,30291,3.68,1.89,,1.73,0.16,,688659
17478556.0,,,9.58,2025-12-19,9.65,9.4,9.44,,,18338,2.66,1.15,,1.91,0.18,,688659
24800285.0,,,9.5,2025-12-22,9.7,9.47,9.64,,,25853,2.4,1.62,,-0.84,-0.08,,688659
29048874.0,,,9.41,2025-12-23,9.52,9.28,9.5,,,30985,2.53,1.94,,-0.95,-0.09,,688659
17409151.0,,,9.51,2025-12-24,9.58,9.33,9.33,,,18347,2.66,1.15,,1.06,0.1,,688659
24081501.0,,,9.58,2025-12-25,9.65,9.46,9.62,,,25249,2.0,1.58,,0.74,0.07,,688659
23994829.0,,,9.49,2025-12-26,9.67,9.46,9.58,,,25060,2.19,1.57,,-0.94,-0.09,,688659
21456135.0,,,9.58,2025-12-29,9.62,9.44,9.53,,,22462,1.9,1.4,,0.95,0.09,,688659
16498894.0,,,9.45,2025-12-30,9.65,9.43,9.53,,,17389,2.3,1.09,,-1.36,-0.13,,688659
20088786.0,,,9.45,2025-12-31,9.57,9.31,9.41,,,21369,2.75,1.34,,0.0,0.0,,688659
22324843.0,,,9.6,2026-01-05,9.69,9.41,9.49,,,23196,2.96,1.45,,1.59,0.15,,688659
23425060.0,,,9.6,2026-01-06,9.77,9.59,9.67,,,24254,1.88,1.52,,0.0,0.0,,688659
26006000.0,,,9.49,2026-01-07,9.64,9.47,9.6,,,27247,1.77,1.7,,-1.15,-0.11,,688659
24539593.0,,,9.69,2026-01-08,9.71,9.47,9.48,,,25474,2.53,1.59,,2.11,0.2,,688659
27080913.0,,,9.84,2026-01-09,9.84,9.62,9.73,,,27811,2.27,1.74,,1.55,0.15,,688659
30075511.0,,,10.0,2026-01-12,10.01,9.73,9.89,,,30400,2.85,1.9,,1.63,0.16,,688659
30444906.0,,,10.06,2026-01-13,10.15,9.86,10.01,,,30299,2.9,1.89,,0.6,0.06,,688659
32906134.0,,,10.04,2026-01-14,10.25,9.83,10.06,,,32650,4.17,2.04,,-0.2,-0.02,,688659
489831936.0,86.08,10.45,16.7,,21.73,16.35,20.75,167.2,73.14,266201,,,2021-03-31,,,688659.0,688659
