amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
35939072.0,,,33.28,2025-12-15,33.28,33.28,33.28,,,10799,0.0,0.41,,-5.0,-1.75,,603389
35727438.0,,,31.62,2025-12-16,31.62,31.62,31.62,,,11299,0.0,0.43,,-4.99,-1.66,,603389
112674245.0,,,33.2,2025-12-17,33.2,30.04,30.04,,,36680,9.99,1.4,,5.0,1.58,,603389
3859002.0,,,34.86,2025-12-18,34.86,34.86,34.86,,,1107,0.0,0.04,,5.0,1.66,,603389
170346596.0,,,36.6,2025-12-19,36.6,34.5,36.6,,,46841,6.02,1.78,,4.99,1.74,,603389
129862765.0,,,37.5,2025-12-22,38.42,35.6,35.6,,,34508,7.7,1.31,,2.46,0.9,,603389
86462784.0,,,39.0,2025-12-23,39.2,37.8,38.2,,,22283,3.73,0.85,,4.0,1.5,,603389
116320032.0,,,40.95,2025-12-24,40.95,38.3,38.3,,,28645,6.79,1.09,,5.0,1.95,,603389
73566549.0,,,43.0,2025-12-25,43.0,41.76,42.49,,,17178,3.03,0.65,,5.01,2.05,,603389
206131328.0,,,43.5,2025-12-26,45.15,40.97,44.0,,,46755,9.72,1.78,,1.16,0.5,,603389
116644075.0,,,45.28,2025-12-29,45.6,43.03,43.03,,,26094,5.91,0.99,,4.09,1.78,,603389
107051946.0,,,47.54,2025-12-30,47.54,45.3,45.5,,,22899,4.95,0.87,,4.99,2.26,,603389
195667638.0,,,45.16,2025-12-31,49.77,45.16,48.2,,,41805,9.7,1.59,,-5.01,-2.38,,603389
162991253.0,,,45.4,2026-01-05,47.42,43.99,45.16,,,35367,7.6,1.35,,0.53,0.24,,603389
114682259.0,,,45.85,2026-01-06,46.62,44.5,46.2,,,24962,4.67,0.95,,0.99,0.45,,603389
108179397.0,,,44.93,2026-01-07,46.12,44.49,45.85,,,23972,3.56,0.91,,-2.01,-0.92,,603389
117719872.0,,,45.45,2026-01-08,46.45,43.9,45.98,,,26147,5.68,1.0,,1.16,0.52,,603389
175052495.0,,,43.18,2026-01-09,45.41,43.18,45.2,,,40235,4.91,1.53,,-4.99,-2.27,,603389
186861239.0,,,45.34,2026-01-12,45.34,41.02,42.1,,,44622,10.0,1.7,,5.0,2.16,,603389
105678570.0,,,45.38,2026-01-13,47.29,45.3,45.34,,,22975,4.39,0.87,,0.09,0.04,,603389
102399179.0,,,44.64,2026-01-14,45.94,43.57,44.89,,,22951,5.22,0.87,,-1.63,-0.74,,603389
79340926.0,,,46.07,2026-01-15,46.6,44.2,45.0,,,17375,5.38,0.66,,3.2,1.43,,603389
128037208.0,,,48.37,2026-01-16,48.37,45.6,46.07,,,26834,6.01,1.02,,4.99,2.3,,603389
182073.0,24.8,2.86,9.15,,9.15,7.59,7.59,45.47,0.03,162,,,2016-12-15,,,603389.0,603389
