amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
47514494.0,,,36.3,2025-12-15,37.21,36.1,37.21,,,13062,3.02,0.67,,-1.36,-0.5,,688377
60663139.0,,,35.09,2025-12-16,36.3,34.5,36.03,,,17333,4.96,0.89,,-3.33,-1.21,,688377
37170828.0,,,35.49,2025-12-17,35.67,34.08,34.08,,,10604,4.53,0.54,,1.14,0.4,,688377
38130397.0,,,34.78,2025-12-18,35.84,34.6,35.3,,,10870,3.49,0.56,,-2.0,-0.71,,688377
39808967.0,,,34.8,2025-12-19,35.5,34.21,35.5,,,11466,3.71,0.59,,0.06,0.02,,688377
69158073.0,,,34.65,2025-12-22,36.0,34.3,34.9,,,19751,4.89,1.01,,-0.43,-0.15,,688377
76597039.0,,,34.99,2025-12-23,36.7,34.83,35.47,,,21517,5.4,1.11,,0.98,0.34,,688377
64163999.0,,,35.5,2025-12-24,35.99,34.81,34.81,,,18010,3.37,0.93,,1.46,0.51,,688377
53193752.0,,,36.4,2025-12-25,36.96,35.25,35.53,,,14727,4.82,0.76,,2.54,0.9,,688377
49430874.0,,,36.0,2025-12-26,36.8,35.6,36.4,,,13694,3.3,0.7,,-1.1,-0.4,,688377
62090584.0,,,37.09,2025-12-29,37.29,35.83,36.22,,,16969,4.06,0.87,,3.03,1.09,,688377
50760300.0,,,36.61,2025-12-30,37.58,36.47,36.78,,,13763,2.99,0.71,,-1.29,-0.48,,688377
48831913.0,,,36.7,2025-12-31,37.0,35.8,36.59,,,13446,3.28,0.69,,0.25,0.09,,688377
50299435.0,,,37.03,2026-01-05,37.3,36.3,37.26,,,13626,2.72,0.7,,0.9,0.33,,688377
62501498.0,,,36.45,2026-01-06,37.67,36.1,37.47,,,16965,4.24,0.87,,-1.57,-0.58,,688377
87776692.0,,,36.6,2026-01-07,37.36,36.18,36.3,,,23835,3.24,1.22,,0.41,0.15,,688377
112440356.0,,,37.05,2026-01-08,37.3,35.79,36.38,,,30715,4.13,1.58,,1.23,0.45,,688377
191326524.0,,,39.86,2026-01-09,40.2,37.24,37.24,,,48606,7.99,2.5,,7.58,2.81,,688377
116431167.0,,,39.08,2026-01-12,40.66,38.96,40.55,,,29543,4.26,1.52,,-1.96,-0.78,,688377
81871586.0,,,38.61,2026-01-13,39.6,38.3,38.89,,,21123,3.33,1.09,,-1.2,-0.47,,688377
134286381.0,,,41.49,2026-01-14,41.5,38.2,38.62,,,33263,8.55,1.71,,7.46,2.88,,688377
153732830.0,,,40.59,2026-01-15,41.73,39.51,41.49,,,38127,5.35,1.96,,-2.17,-0.9,,688377
85809111.0,,,39.66,2026-01-16,40.98,38.91,40.59,,,21634,5.1,1.11,,-2.29,-0.93,,688377
1234721168.0,24.28,23.58,39.31,,41.16,37.34,39.41,149.9,70.57,312530,,,2020-07-08,,,688377.0,688377
