amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
53620394.0,,,36.95,2025-12-15,37.54,36.9,37.54,,,14418,1.7,2.26,,-1.68,-0.63,,603375
43214505.0,,,36.33,2025-12-16,36.96,36.16,36.95,,,11870,2.17,1.86,,-1.68,-0.62,,603375
57084759.0,,,36.23,2025-12-17,36.45,35.39,36.45,,,15897,2.92,2.49,,-0.28,-0.1,,603375
57432371.0,,,36.54,2025-12-18,36.78,35.98,35.98,,,15719,2.21,2.46,,0.86,0.31,,603375
33143022.0,,,36.66,2025-12-19,36.85,36.49,36.7,,,9034,0.99,1.42,,0.33,0.12,,603375
74878983.0,,,36.81,2025-12-22,37.68,36.7,36.82,,,20157,2.67,3.16,,0.41,0.15,,603375
47874167.0,,,36.29,2025-12-23,36.84,36.22,36.66,,,13113,1.68,2.06,,-1.41,-0.52,,603375
85361267.0,,,37.33,2025-12-24,37.49,36.24,36.26,,,22969,3.44,3.6,,2.87,1.04,,603375
50323790.0,,,37.29,2025-12-25,37.44,37.04,37.18,,,13514,1.07,2.12,,-0.11,-0.04,,603375
53230072.0,,,36.97,2025-12-26,37.38,36.74,37.17,,,14360,1.72,2.25,,-0.86,-0.32,,603375
41516288.0,,,36.78,2025-12-29,37.17,36.66,37.07,,,11250,1.38,1.76,,-0.51,-0.19,,603375
47991243.0,,,36.48,2025-12-30,36.89,36.41,36.79,,,13128,1.31,2.06,,-0.82,-0.3,,603375
35272574.0,,,36.5,2025-12-31,36.78,36.17,36.5,,,9682,1.67,1.52,,0.05,0.02,,603375
80876061.0,,,37.36,2026-01-05,37.37,36.53,36.71,,,21782,2.3,3.42,,2.36,0.86,,603375
74518997.0,,,37.71,2026-01-06,37.72,37.18,37.36,,,19850,1.45,3.11,,0.94,0.35,,603375
66489681.0,,,37.72,2026-01-07,38.06,37.51,37.97,,,17623,1.46,2.76,,0.03,0.01,,603375
63331878.0,,,38.0,2026-01-08,38.08,37.33,37.33,,,16684,1.99,2.62,,0.74,0.28,,603375
85329315.0,,,38.33,2026-01-09,38.36,37.75,37.9,,,22422,1.61,3.52,,0.87,0.33,,603375
90757412.0,,,38.81,2026-01-12,38.81,38.16,38.3,,,23555,1.7,3.69,,1.25,0.48,,603375
85119170.0,,,38.1,2026-01-13,38.88,38.03,38.86,,,22186,2.19,3.48,,-1.83,-0.71,,603375
96153510.0,,,38.29,2026-01-14,38.74,37.79,38.25,,,25033,2.49,3.92,,0.5,0.19,,603375
873314252.0,24.42,20.77,58.45,,66.5,57.3,64.5,55.12,72.02,142078,,,2024-01-24,,,603375.0,603375
