amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
22117718.0,,,22.17,2025-12-15,22.35,21.82,22.02,,,9995,2.41,0.84,,0.68,0.15,,688350
24629926.0,,,22.07,2025-12-16,22.26,21.81,22.01,,,11195,2.03,0.94,,-0.45,-0.1,,688350
27789944.0,,,22.17,2025-12-17,22.48,21.7,21.88,,,12562,3.53,1.05,,0.45,0.1,,688350
23378363.0,,,22.05,2025-12-18,22.39,21.98,22.08,,,10577,1.85,0.89,,-0.54,-0.12,,688350
20282879.0,,,22.16,2025-12-19,22.27,21.9,22.0,,,9150,1.68,0.77,,0.5,0.11,,688350
36127687.0,,,22.8,2025-12-22,23.19,22.16,22.38,,,15868,4.65,1.33,,2.89,0.64,,688350
30570358.0,,,23.15,2025-12-23,23.35,22.51,22.61,,,13339,3.68,1.12,,1.54,0.35,,688350
164691710.0,,,25.17,2025-12-24,25.91,23.16,23.16,,,66448,11.88,5.56,,8.73,2.02,,688350
110121615.0,,,25.8,2025-12-25,26.4,24.62,24.97,,,43000,7.07,3.6,,2.5,0.63,,688350
99871243.0,,,25.29,2025-12-26,26.38,24.94,25.9,,,39060,5.58,3.27,,-1.98,-0.51,,688350
141956380.0,,,27.05,2025-12-29,27.28,25.05,25.22,,,53170,8.82,4.45,,6.96,1.76,,688350
105692862.0,,,26.15,2025-12-30,27.48,25.92,26.79,,,40181,5.77,3.36,,-3.33,-0.9,,688350
81120596.0,,,25.73,2025-12-31,26.26,25.18,26.0,,,31782,4.13,2.66,,-1.61,-0.42,,688350
59602872.0,,,26.12,2026-01-05,26.56,25.9,26.0,,,22725,2.57,1.9,,1.52,0.39,,688350
47243371.0,,,25.89,2026-01-06,26.66,25.73,26.12,,,18134,3.56,1.52,,-0.88,-0.23,,688350
139503201.0,,,27.89,2026-01-07,28.43,25.8,25.88,,,50967,10.16,4.27,,7.72,2.0,,688350
83237638.0,,,27.91,2026-01-08,28.8,27.28,27.62,,,29571,5.45,2.47,,0.07,0.02,,688350
113956797.0,,,27.15,2026-01-09,28.01,26.51,28.0,,,42084,5.37,3.52,,-2.72,-0.76,,688350
143350205.0,,,28.83,2026-01-12,29.65,27.01,27.18,,,50260,9.72,4.21,,6.19,1.68,,688350
184081277.0,,,29.4,2026-01-13,30.44,28.04,28.81,,,62709,8.32,5.25,,1.98,0.57,,688350
156105942.0,,,28.35,2026-01-14,29.47,28.12,29.03,,,54419,4.59,4.55,,-3.57,-1.05,,688350
89119976.0,,,28.18,2026-01-15,28.58,27.5,28.07,,,31896,3.81,2.67,,-0.6,-0.17,,688350
123032872.0,,,26.73,2026-01-16,28.3,26.65,28.3,,,45602,5.86,3.82,,-5.15,-1.45,,688350
490162384.0,55.22,12.77,25.03,,26.43,19.66,20.04,104.16,81.19,201976,,,2021-01-28,,,688350.0,688350
