amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
269488291.0,,,40.23,2025-12-15,41.2,39.41,39.43,,,66584,4.5,4.59,,1.11,0.44,,688146
452196862.0,,,41.47,2025-12-16,42.85,40.17,40.17,,,108342,6.66,7.47,,3.08,1.24,,688146
346902315.0,,,41.6,2025-12-17,41.97,39.91,41.4,,,84772,4.97,5.85,,0.31,0.13,,688146
215258298.0,,,40.71,2025-12-18,41.77,40.65,41.22,,,52482,2.69,3.62,,-2.14,-0.89,,688146
195013756.0,,,40.37,2025-12-19,40.97,40.05,40.71,,,48268,2.26,3.33,,-0.84,-0.34,,688146
195963821.0,,,40.65,2025-12-22,41.2,40.12,40.39,,,47987,2.68,3.31,,0.69,0.28,,688146
239801908.0,,,40.98,2025-12-23,41.7,40.56,40.65,,,58167,2.8,4.01,,0.81,0.33,,688146
256478321.0,,,41.73,2025-12-24,42.17,40.78,41.14,,,61870,3.39,4.27,,1.83,0.75,,688146
157438667.0,,,41.77,2025-12-25,42.0,41.32,41.8,,,37774,1.63,2.61,,0.1,0.04,,688146
163621234.0,,,41.52,2025-12-26,41.95,41.45,41.82,,,39225,1.2,2.71,,-0.6,-0.25,,688146
193647941.0,,,40.45,2025-12-29,41.44,40.43,41.38,,,47380,2.43,3.27,,-2.58,-1.07,,688146
151407119.0,,,40.12,2025-12-30,40.8,40.05,40.34,,,37542,1.85,2.59,,-0.82,-0.33,,688146
142898741.0,,,40.4,2025-12-31,40.99,40.11,40.25,,,35281,2.19,2.43,,0.7,0.28,,688146
288997142.0,,,42.18,2026-01-05,42.23,40.59,40.59,,,69380,4.06,4.79,,4.41,1.78,,688146
253080851.0,,,42.57,2026-01-06,43.2,42.01,42.3,,,59447,2.82,4.1,,0.92,0.39,,688146
607985459.0,,,44.79,2026-01-07,45.4,43.21,43.39,,,137193,5.14,9.46,,5.21,2.22,,688146
675893004.0,,,45.5,2026-01-08,48.5,44.88,46.21,,,146080,8.08,10.08,,1.59,0.71,,688146
465671448.0,,,44.66,2026-01-09,45.44,44.06,45.28,,,104346,3.03,7.2,,-1.85,-0.84,,688146
420781175.0,,,45.28,2026-01-12,45.47,44.12,44.59,,,93757,3.02,6.47,,1.39,0.62,,688146
337038086.0,,,43.58,2026-01-13,45.4,43.51,45.02,,,76151,4.17,5.25,,-3.75,-1.7,,688146
306202932.0,,,43.36,2026-01-14,44.64,42.92,43.58,,,69928,3.95,4.82,,-0.5,-0.22,,688146
389080413.0,,,45.06,2026-01-15,45.4,42.77,43.02,,,87887,6.07,6.06,,3.92,1.7,,688146
456572628.0,,,46.67,2026-01-16,47.19,45.3,45.83,,,99048,4.19,6.83,,3.57,1.61,,688146
2209689385.0,27.13,12.94,48.51,,55.63,45.98,54.52,36.38,74.24,438574,,,2023-04-21,,,688146.0,688146
