amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
147561754.0,,,32.01,2024-01-08,33.08,32.01,33.08,,,43317,3.23,0.8,-3.35,-1.11,300373
126050710.0,,,32.01,2024-01-09,32.73,31.94,32.38,,,37220,2.47,0.69,0.0,0.0,300373
131437956.0,,,32.13,2024-01-10,32.45,31.22,31.75,,,39038,3.84,0.72,0.37,0.12,300373
118340099.0,,,32.67,2024-01-11,32.88,31.93,32.02,,,34617,2.96,0.64,1.68,0.54,300373
106945624.0,,,32.52,2024-01-12,32.93,32.36,32.46,,,31125,1.74,0.57,-0.46,-0.15,300373
799130548.0,,,35.29,2024-01-15,36.81,32.87,32.87,,,215453,12.12,3.98,8.52,2.77,300373
466521709.0,,,35.41,2024-01-16,35.71,34.68,34.74,,,126393,2.92,2.33,0.34,0.12,300373
257254659.0,,,34.49,2024-01-17,35.61,34.46,35.41,,,70194,3.25,1.3,-2.6,-0.92,300373
565913142.0,,,36.17,2024-01-18,36.21,34.04,34.15,,,152535,6.29,2.81,4.87,1.68,300373
349052634.0,,,34.8,2024-01-19,36.48,34.72,35.98,,,93958,4.87,1.73,-3.79,-1.37,300373
301711237.0,,,33.82,2024-01-22,35.02,33.48,34.7,,,83859,4.43,1.55,-2.82,-0.98,300373
666177247.0,,,36.48,2024-01-23,37.1,33.38,33.98,,,177363,11.0,3.27,7.87,2.66,300373
684660612.0,,,37.46,2024-01-24,37.83,35.83,36.21,,,178412,5.48,3.29,2.69,0.98,300373
472834280.0,,,37.21,2024-01-25,37.27,36.44,37.15,,,122530,2.22,2.26,-0.67,-0.25,300373
421269366.0,,,35.55,2024-01-26,36.96,35.23,36.71,,,111982,4.65,2.07,-4.46,-1.66,300373
301021080.0,,,35.04,2024-01-29,36.08,34.53,35.54,,,81521,4.36,1.5,-1.43,-0.51,300373
