amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
445628110.0,,,101.41,2025-12-15,106.96,100.88,103.84,,,43310,5.75,3.59,,-4.15,-4.39,,688652
598433697.0,,,102.97,2025-12-16,106.5,98.89,100.8,,,58085,7.5,4.81,,1.54,1.56,,688652
500264057.0,,,105.4,2025-12-17,105.8,99.01,101.45,,,48874,6.59,4.05,,2.36,2.43,,688652
386449843.0,,,101.81,2025-12-18,107.08,101.41,104.0,,,37328,5.38,3.09,,-3.41,-3.59,,688652
283864675.0,,,100.5,2025-12-19,103.34,99.31,102.0,,,27981,3.96,2.32,,-1.29,-1.31,,688652
732752872.0,,,107.6,2025-12-22,111.9,99.99,100.54,,,68519,11.85,5.67,,7.06,7.1,,688652
577192534.0,,,106.27,2025-12-23,109.87,105.05,107.25,,,53882,4.48,4.46,,-1.24,-1.33,,688652
517463496.0,,,105.89,2025-12-24,108.0,103.01,108.0,,,49248,4.7,4.08,,-0.36,-0.38,,688652
463192780.0,,,106.22,2025-12-25,107.7,103.03,105.0,,,43931,4.41,3.64,,0.31,0.33,,688652
408675814.0,,,102.86,2025-12-26,106.88,102.56,104.33,,,39185,4.07,3.25,,-3.16,-3.36,,688652
551065875.0,,,98.23,2025-12-29,102.81,96.66,102.6,,,55327,5.98,4.58,,-4.5,-4.63,,688652
347367383.0,,,98.5,2025-12-30,102.19,98.3,98.38,,,34830,3.96,2.88,,0.27,0.27,,688652
533904342.0,,,98.31,2025-12-31,103.69,98.24,101.88,,,53146,5.53,4.4,,-0.19,-0.19,,688652
580568647.0,,,103.3,2026-01-05,103.6,99.16,99.5,,,57039,4.52,4.72,,5.08,4.99,,688652
859228440.0,,,107.12,2026-01-06,113.66,103.0,103.31,,,78814,10.32,6.53,,3.7,3.82,,688652
1001045236.0,,,115.0,2026-01-07,115.7,108.95,110.85,,,89183,6.3,7.39,,7.36,7.88,,688652
596140211.0,,,113.24,2026-01-08,116.66,111.8,112.45,,,52510,4.23,4.35,,-1.53,-1.76,,688652
564707603.0,,,114.31,2026-01-09,116.66,110.97,111.64,,,49648,5.02,4.11,,0.94,1.07,,688652
799932181.0,,,120.99,2026-01-12,122.8,112.76,115.01,,,67615,8.78,5.6,,5.84,6.68,,688652
739893041.0,,,112.82,2026-01-13,123.0,111.0,119.99,,,64258,9.92,5.32,,-6.75,-8.17,,688652
741659015.0,,,115.18,2026-01-14,118.8,111.33,113.12,,,64338,6.62,5.33,,2.09,2.36,,688652
750794275.0,,,125.99,2026-01-15,126.06,112.01,113.5,,,62376,12.2,5.17,,9.39,10.81,,688652
965303681.0,,,130.3,2026-01-16,135.0,124.5,127.09,,,73696,8.33,6.1,,3.42,4.31,,688652
1553217261.0,22.05,23.83,55.58,,61.8,54.8,59.92,75.06,71.96,272604,,,2023-11-29,,,688652.0,688652
