amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
9592254.0,,,61.56,2025-12-15,62.28,61.4,62.28,,,1555,1.42,0.71,,-1.01,-0.63,,688576
8596653.0,,,61.1,2025-12-16,61.5,60.86,61.39,,,1406,1.04,0.65,,-0.75,-0.46,,688576
12776079.0,,,61.25,2025-12-17,61.34,60.57,60.7,,,2100,1.26,0.96,,0.25,0.15,,688576
10955616.0,,,61.52,2025-12-18,61.82,60.86,61.29,,,1781,1.57,0.82,,0.44,0.27,,688576
9243659.0,,,62.1,2025-12-19,62.16,61.52,61.61,,,1494,1.04,0.69,,0.94,0.58,,688576
8726729.0,,,62.33,2025-12-22,62.55,62.12,62.12,,,1398,0.69,0.64,,0.37,0.23,,688576
8461864.0,,,61.77,2025-12-23,62.4,61.68,62.33,,,1367,1.16,0.63,,-0.9,-0.56,,688576
12437307.0,,,62.48,2025-12-24,62.48,61.48,61.49,,,2007,1.62,0.92,,1.15,0.71,,688576
12181060.0,,,62.7,2025-12-25,62.78,62.03,62.62,,,1949,1.2,0.89,,0.35,0.22,,688576
11286455.0,,,62.4,2025-12-26,62.95,62.22,62.7,,,1804,1.16,0.83,,-0.48,-0.3,,688576
9343606.0,,,62.48,2025-12-29,62.68,62.02,62.5,,,1497,1.06,0.69,,0.13,0.08,,688576
11709657.0,,,62.25,2025-12-30,62.58,62.02,62.12,,,1881,0.9,0.86,,-0.37,-0.23,,688576
17293654.0,,,62.96,2025-12-31,63.1,61.91,62.35,,,2767,1.91,1.27,,1.14,0.71,,688576
28259915.0,,,64.59,2026-01-05,65.19,62.76,62.99,,,4405,3.86,2.02,,2.59,1.63,,688576
75104006.0,,,66.58,2026-01-06,69.38,66.1,67.0,,,11095,5.08,5.09,,3.08,1.99,,688576
50347735.0,,,65.2,2026-01-07,66.78,64.8,66.78,,,7698,2.97,3.53,,-2.07,-1.38,,688576
24616441.0,,,65.86,2026-01-08,66.17,65.1,65.77,,,3747,1.64,1.72,,1.01,0.66,,688576
51183376.0,,,67.99,2026-01-09,68.9,65.85,65.85,,,7556,4.63,3.47,,3.23,2.13,,688576
41927458.0,,,68.76,2026-01-12,69.33,67.99,68.61,,,6114,1.97,2.81,,1.13,0.77,,688576
62563874.0,,,68.82,2026-01-13,69.98,67.5,68.58,,,9063,3.61,4.16,,0.09,0.06,,688576
49124926.0,,,69.19,2026-01-14,71.49,68.52,69.38,,,7009,4.32,3.22,,0.54,0.37,,688576
1621458298.0,17.18,55.39,189.27,,199.08,176.08,176.08,41.37,73.39,87102,,,2023-06-06,,,688576.0,688576
