amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
226392270.0,,,62.5,2025-12-15,64.01,61.85,62.72,,,36074,3.33,1.54,,-3.67,-2.38,,688519
179319678.0,,,61.58,2025-12-16,63.48,60.62,62.51,,,29107,4.58,1.24,,-1.47,-0.92,,688519
273630770.0,,,63.67,2025-12-17,63.85,60.78,61.32,,,43846,4.99,1.87,,3.39,2.09,,688519
226334342.0,,,60.8,2025-12-18,63.59,60.73,62.67,,,36737,4.49,1.56,,-4.51,-2.87,,688519
174683394.0,,,59.77,2025-12-19,61.3,59.7,61.3,,,28985,2.63,1.23,,-1.69,-1.03,,688519
502483778.0,,,65.65,2025-12-22,66.5,60.1,60.37,,,78761,10.71,3.35,,9.84,5.88,,688519
461474035.0,,,67.13,2025-12-23,69.0,65.02,65.02,,,68983,6.06,2.94,,2.25,1.48,,688519
506187945.0,,,70.66,2025-12-24,71.98,67.04,67.29,,,72293,7.36,3.08,,5.26,3.53,,688519
423323739.0,,,71.65,2025-12-25,73.35,69.44,71.15,,,59675,5.53,2.54,,1.4,0.99,,688519
1069476846.0,,,81.39,2025-12-26,84.88,71.0,71.0,,,133628,19.37,5.69,,13.59,9.74,,688519
1252383743.0,,,83.67,2025-12-29,88.0,79.5,84.95,,,150474,10.44,6.41,,2.8,2.28,,688519
729401606.0,,,82.57,2025-12-30,84.0,81.0,83.92,,,88622,3.59,3.77,,-1.31,-1.1,,688519
449460026.0,,,80.86,2025-12-31,83.4,80.35,81.83,,,55128,3.69,2.35,,-2.07,-1.71,,688519
636420876.0,,,80.35,2026-01-05,81.69,77.5,80.91,,,80185,5.18,3.42,,-0.63,-0.51,,688519
571565070.0,,,78.8,2026-01-06,79.17,76.5,77.72,,,73411,3.32,3.13,,-1.93,-1.55,,688519
556755802.0,,,79.7,2026-01-07,81.9,77.23,78.89,,,70027,5.93,2.98,,1.14,0.9,,688519
618574354.0,,,76.07,2026-01-08,79.99,75.0,78.91,,,80382,6.26,3.42,,-4.55,-3.63,,688519
389145950.0,,,75.9,2026-01-09,77.36,73.55,77.0,,,51355,5.01,2.19,,-0.22,-0.17,,688519
416242755.0,,,74.91,2026-01-12,76.58,73.82,75.5,,,55543,3.64,2.37,,-1.3,-0.99,,688519
424313177.0,,,71.91,2026-01-13,75.55,71.73,75.0,,,57979,5.1,2.47,,-4.0,-3.0,,688519
434370616.0,,,73.29,2026-01-14,74.2,71.41,72.61,,,59439,3.88,2.53,,1.92,1.38,,688519
1746936595.0,74.77,28.95,60.66,,65.77,42.06,43.11,91.3,70.9,344955,,,2020-08-18,,,688519.0,688519
