amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
29427245.44,4.46,2024-01-08,4.56,4.46,4.56,60092,2.19,0.27,-2.19,-0.1,88
34695562.94,4.5,2024-01-09,4.52,4.42,4.46,71115,2.24,0.32,0.9,0.04,88
30741423.0,4.46,2024-01-10,4.5,4.44,4.48,63157,1.33,0.28,-0.89,-0.04,88
31261452.24,4.46,2024-01-11,4.5,4.44,4.48,64212,1.35,0.29,0.0,0.0,88
44136599.12,4.44,2024-01-12,4.49,4.44,4.44,90773,1.12,0.4,-0.45,-0.02,88
40677920.04,4.4,2024-01-15,4.46,4.39,4.43,84314,1.58,0.37,-0.9,-0.04,88
58968691.37,4.31,2024-01-16,4.39,4.25,4.39,125564,3.18,0.56,-2.05,-0.09,88
46959519.44,4.21,2024-01-17,4.32,4.21,4.31,100552,2.55,0.45,-2.32,-0.1,88
75823533.18,4.11,2024-01-18,4.21,3.98,4.2,169858,5.46,0.76,-2.38,-0.1,88
37193440.73,4.12,2024-01-19,4.14,4.05,4.1,82461,2.19,0.37,0.24,0.01,88
50676239.46,3.91,2024-01-22,4.11,3.86,4.11,115451,6.07,0.51,-5.1,-0.21,88
43706204.96,3.98,2024-01-23,4.01,3.85,3.91,100887,4.09,0.45,1.79,0.07,88
41490472.22,4.13,2024-01-24,4.14,3.97,4.03,92949,4.27,0.41,3.77,0.15,88
44527409.71,4.24,2024-01-25,4.25,4.13,4.13,96704,2.91,0.43,2.66,0.11,88
69783930.69,4.38,2024-01-26,4.39,4.24,4.25,147452,3.54,0.66,3.3,0.14,88
105872112.15,4.36,2024-01-29,4.65,4.36,4.45,217106,6.62,0.97,-0.46,-0.02,88
62201787.36,4.27,2024-01-30,4.44,4.26,4.37,130790,4.13,0.58,-2.06,-0.09,88
55929609.06,4.18,2024-01-31,4.3,4.13,4.25,121054,3.98,0.54,-2.11,-0.09,88
58681940.29,4.19,2024-02-01,4.31,4.12,4.16,127247,4.55,0.57,0.24,0.01,88
57526723.66,4.05,2024-02-02,4.22,3.95,4.19,127723,6.44,0.57,-3.34,-0.14,88
82085132.41,3.92,2024-02-05,4.05,3.83,4.04,188952,5.43,0.84,-3.21,-0.13,88
79779868.38,4.22,2024-02-06,4.27,3.86,3.92,178206,10.46,0.79,7.65,0.3,88
113327888.84,4.36,2024-02-07,4.42,4.16,4.23,240536,6.16,1.07,3.32,0.14,88
115161118.74,4.42,2024-02-08,4.55,4.32,4.34,236033,5.28,1.05,1.38,0.06,88
99431352.59,4.46,2024-02-19,4.58,4.42,4.45,202822,3.62,0.9,0.9,0.04,88
45122841.86,4.46,2024-02-20,4.48,4.35,4.45,93772,2.91,0.42,0.0,0.0,88
46293124.07,4.43,2024-02-21,4.53,4.38,4.48,95162,3.36,0.42,-0.67,-0.03,88
33530412.44,4.43,2024-02-22,4.46,4.37,4.4,69648,2.03,0.31,0.0,0.0,88
44465711.64,4.43,2024-02-23,4.45,4.36,4.44,92614,2.03,0.41,0.0,0.0,88
50872643.8,4.39,2024-02-26,4.45,4.37,4.44,105901,1.81,0.47,-0.9,-0.04,88
35234756.17,4.44,2024-02-27,4.44,4.36,4.37,73297,1.82,0.33,1.14,0.05,88
64583548.39,4.37,2024-02-28,4.49,4.37,4.45,133445,2.7,0.59,-1.58,-0.07,88
57887936.04,4.42,2024-02-29,4.44,4.38,4.41,120489,1.37,0.54,1.14,0.05,88
55893249.3,4.39,2024-03-01,4.44,4.35,4.42,116675,2.04,0.52,-0.68,-0.03,88
49668414.08,4.34,2024-03-04,4.4,4.31,4.37,104852,2.05,0.47,-1.14,-0.05,88
44409384.52,4.31,2024-03-05,4.36,4.28,4.33,94233,1.84,0.42,-0.69,-0.03,88
38209199.49,4.29,2024-03-06,4.33,4.26,4.29,81369,1.62,0.36,-0.46,-0.02,88
45545395.84,4.3,2024-03-07,4.34,4.28,4.3,96730,1.4,0.43,0.23,0.01,88
34677201.65,4.33,2024-03-08,4.33,4.26,4.3,73868,1.63,0.33,0.7,0.03,88
38886993.75,4.34,2024-03-11,4.35,4.3,4.3,82457,1.15,0.37,0.23,0.01,88
42263879.65,4.32,2024-03-12,4.35,4.3,4.34,89614,1.15,0.4,-0.46,-0.02,88
43778862.67,4.31,2024-03-13,4.34,4.26,4.32,93126,1.85,0.41,-0.23,-0.01,88
62470921.47,4.36,2024-03-14,4.39,4.29,4.29,131698,2.32,0.59,1.16,0.05,88
39303581.66,4.38,2024-03-15,4.38,4.31,4.33,82824,1.61,0.37,0.46,0.02,88
57989258.8,4.42,2024-03-18,4.44,4.37,4.38,120632,1.6,0.54,0.91,0.04,88
38452046.12,4.36,2024-03-19,4.43,4.36,4.43,80387,1.58,0.36,-1.36,-0.06,88
28301013.64,4.37,2024-03-20,4.39,4.35,4.38,59311,0.92,0.26,0.23,0.01,88
34656675.27,4.34,2024-03-21,4.4,4.33,4.39,72839,1.6,0.32,-0.69,-0.03,88
