amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
27977236.0,9.24,2024-01-08,9.45,9.23,9.45,30008,2.33,0.28,-2.12,-0.2,600058
18585110.0,9.19,2024-01-09,9.3,9.16,9.27,20165,1.52,0.19,-0.54,-0.05,600058
18262900.0,9.15,2024-01-10,9.26,9.06,9.2,19925,2.18,0.19,-0.44,-0.04,600058
22133532.0,9.23,2024-01-11,9.27,9.11,9.15,24056,1.75,0.22,0.87,0.08,600058
18157372.0,9.14,2024-01-12,9.29,9.14,9.24,19717,1.63,0.18,-0.98,-0.09,600058
26412149.0,9.03,2024-01-15,9.22,9.03,9.15,29002,2.08,0.27,-1.2,-0.11,600058
22821486.0,8.99,2024-01-16,9.07,8.89,9.05,25434,1.99,0.24,-0.44,-0.04,600058
24228056.0,8.83,2024-01-17,9.04,8.83,8.99,27050,2.34,0.25,-1.78,-0.16,600058
47224838.0,8.63,2024-01-18,8.83,8.42,8.83,55179,4.64,0.51,-2.27,-0.2,600058
22527387.0,8.64,2024-01-19,8.73,8.56,8.63,26002,1.97,0.24,0.12,0.01,600058
41867007.0,8.1,2024-01-22,8.66,8.01,8.66,50351,7.52,0.47,-6.25,-0.54,600058
33781430.0,8.22,2024-01-23,8.29,7.92,8.14,41723,4.57,0.39,1.48,0.12,600058
30237690.0,8.5,2024-01-24,8.51,8.12,8.25,36280,4.74,0.34,3.41,0.28,600058
48253887.0,8.9,2024-01-25,8.92,8.5,8.55,55019,4.94,0.51,4.71,0.4,600058
63759657.0,9.17,2024-01-26,9.3,8.8,8.8,69634,5.62,0.65,3.03,0.27,600058
42926107.0,9.03,2024-01-29,9.25,9.0,9.25,47086,2.73,0.44,-1.53,-0.14,600058
33037317.0,8.82,2024-01-30,9.09,8.8,8.98,36834,3.21,0.34,-2.33,-0.21,600058
39036403.0,8.51,2024-01-31,8.9,8.45,8.76,45168,5.1,0.42,-3.51,-0.31,600058
34728221.0,8.38,2024-02-01,8.6,8.27,8.52,41077,3.88,0.38,-1.53,-0.13,600058
45339219.0,8.1,2024-02-02,8.58,7.85,8.3,55186,8.71,0.51,-3.34,-0.28,600058
59341595.0,7.4,2024-02-05,8.1,7.29,8.1,78468,10.0,0.73,-8.64,-0.7,600058
78293828.0,8.09,2024-02-06,8.14,7.16,7.35,101088,13.24,0.94,9.32,0.69,600058
71121681.0,8.35,2024-02-07,8.49,8.03,8.06,85432,5.69,0.8,3.21,0.26,600058
84425482.0,8.48,2024-02-08,8.8,8.3,8.4,98316,5.99,0.92,1.56,0.13,600058
55268743.0,8.49,2024-02-19,8.76,8.42,8.48,64630,4.01,0.6,0.12,0.01,600058
40037295.0,8.46,2024-02-20,8.53,8.35,8.47,47434,2.12,0.44,-0.35,-0.03,600058
40715079.0,8.51,2024-02-21,8.74,8.34,8.38,47519,4.73,0.44,0.59,0.05,600058
37752979.0,8.56,2024-02-22,8.6,8.46,8.5,44266,1.65,0.41,0.59,0.05,600058
46575430.0,8.65,2024-02-23,8.65,8.41,8.56,54559,2.8,0.51,1.05,0.09,600058
37394194.0,8.57,2024-02-26,8.73,8.55,8.65,43305,2.08,0.4,-0.92,-0.08,600058
41994501.0,8.63,2024-02-27,8.66,8.48,8.51,48877,2.1,0.46,0.7,0.06,600058
68940903.0,8.47,2024-02-28,8.91,8.45,8.68,79238,5.33,0.74,-1.85,-0.16,600058
55739299.0,8.56,2024-02-29,8.63,8.4,8.48,65464,2.72,0.61,1.06,0.09,600058
39000506.0,8.64,2024-03-01,8.69,8.52,8.57,45297,1.99,0.42,0.93,0.08,600058
38178462.0,8.51,2024-03-04,8.69,8.45,8.64,44815,2.78,0.42,-1.5,-0.13,600058
36109522.0,8.39,2024-03-05,8.52,8.36,8.46,42889,1.88,0.4,-1.41,-0.12,600058
36101819.0,8.37,2024-03-06,8.5,8.35,8.39,42964,1.79,0.4,-0.24,-0.02,600058
66215217.0,8.5,2024-03-07,8.77,8.38,8.42,77080,4.66,0.72,1.55,0.13,600058
39431252.0,8.4,2024-03-08,8.58,8.32,8.5,46895,3.06,0.44,-1.18,-0.1,600058
31021065.0,8.47,2024-03-11,8.5,8.36,8.36,36867,1.67,0.34,0.83,0.07,600058
36223437.0,8.51,2024-03-12,8.52,8.39,8.47,42797,1.53,0.4,0.47,0.04,600058
43042423.0,8.57,2024-03-13,8.65,8.41,8.49,50507,2.82,0.47,0.71,0.06,600058
53527312.0,8.51,2024-03-14,8.77,8.46,8.58,62054,3.62,0.58,-0.7,-0.06,600058
62430657.0,8.68,2024-03-15,8.72,8.39,8.5,72817,3.88,0.68,2.0,0.17,600058
49412781.0,8.69,2024-03-18,8.74,8.58,8.69,57145,1.84,0.53,0.12,0.01,600058
48683172.0,8.65,2024-03-19,8.82,8.61,8.66,55941,2.42,0.52,-0.46,-0.04,600058
33878426.0,8.67,2024-03-20,8.69,8.58,8.62,39226,1.27,0.37,0.23,0.02,600058
36105474.0,8.67,2024-03-21,8.75,8.59,8.69,41650,1.85,0.39,0.0,0.0,600058
33890690.0,8.53,2024-03-22,8.68,8.45,8.67,39645,2.65,0.37,-1.61,-0.14,600058
36715460.0,8.33,2024-03-25,8.57,8.32,8.5,43428,2.93,0.41,-2.34,-0.2,600058
31484718.0,8.36,2024-03-26,8.4,8.22,8.32,37900,2.16,0.35,0.36,0.03,600058
28127164.0,8.18,2024-03-27,8.41,8.18,8.36,33942,2.75,0.32,-2.15,-0.18,600058
34784508.0,8.24,2024-03-28,8.32,8.1,8.18,42311,2.69,0.39,0.73,0.06,600058
27948362.0,8.37,2024-03-29,8.41,8.21,8.24,33529,2.43,0.31,1.58,0.13,600058
63785863.0,8.57,2024-04-01,8.7,8.42,8.49,74522,3.35,0.7,2.39,0.2,600058
129184963.0,8.89,2024-04-02,9.17,8.6,8.69,145392,6.65,1.36,3.73,0.32,600058
86910384.0,9.0,2024-04-03,9.09,8.8,8.9,97089,3.26,0.91,1.24,0.11,600058
85102620.0,8.86,2024-04-08,9.11,8.85,8.91,94702,2.89,0.88,-1.56,-0.14,600058
63291629.0,8.99,2024-04-09,9.07,8.75,8.78,70644,3.61,0.66,1.47,0.13,600058
42029638.0,8.83,2024-04-10,9.05,8.79,8.99,47290,2.89,0.44,-1.78,-0.16,600058
54972284.0,8.96,2024-04-11,9.1,8.72,8.73,61386,4.3,0.57,1.47,0.13,600058
51270664.0,8.93,2024-04-12,9.05,8.8,8.87,57536,2.79,0.54,-0.33,-0.03,600058
58308121.0,8.71,2024-04-15,8.89,8.48,8.84,66992,4.59,0.62,-2.46,-0.22,600058
67885258.0,8.26,2024-04-16,8.73,8.23,8.63,80499,5.74,0.75,-5.17,-0.45,600058
43208514.0,8.59,2024-04-17,8.6,8.26,8.27,51080,4.12,0.48,4.0,0.33,600058
38328629.0,8.65,2024-04-18,8.73,8.53,8.62,44333,2.33,0.41,0.7,0.06,600058
43026509.0,8.67,2024-04-19,8.85,8.59,8.65,49418,3.01,0.46,0.23,0.02,600058
35980364.0,8.45,2024-04-22,8.78,8.43,8.6,41853,4.04,0.39,-2.54,-0.22,600058
39699420.0,8.29,2024-04-23,8.49,8.27,8.45,47558,2.6,0.44,-1.89,-0.16,600058
29431099.0,8.44,2024-04-24,8.47,8.22,8.27,35258,3.02,0.33,1.81,0.15,600058
