amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
59498780.0,,,23.5,2025-12-15,23.8,22.9,23.43,,,25514,3.79,2.13,,-1.05,-0.25,,688737
47608449.0,,,22.0,2025-12-16,23.75,21.83,23.7,,,21303,8.17,1.78,,-6.38,-1.5,,688737
57356346.0,,,21.8,2025-12-17,22.23,20.93,21.83,,,26782,5.91,2.24,,-0.91,-0.2,,688737
51702203.0,,,22.15,2025-12-18,22.66,21.43,21.8,,,23395,5.64,1.96,,1.61,0.35,,688737
24258975.0,,,22.25,2025-12-19,22.45,22.02,22.41,,,10909,1.94,0.91,,0.45,0.1,,688737
38878768.0,,,22.08,2025-12-22,22.48,21.99,22.35,,,17512,2.2,1.46,,-0.76,-0.17,,688737
35089340.0,,,22.4,2025-12-23,22.45,21.84,22.09,,,15845,2.76,1.33,,1.45,0.32,,688737
29536493.0,,,22.36,2025-12-24,22.6,22.13,22.18,,,13222,2.1,1.11,,-0.18,-0.04,,688737
34403583.0,,,22.43,2025-12-25,22.53,21.93,22.31,,,15515,2.68,1.3,,0.31,0.07,,688737
43975669.0,,,22.23,2025-12-26,22.64,22.04,22.43,,,19672,2.67,1.65,,-0.89,-0.2,,688737
52661835.0,,,22.7,2025-12-29,22.9,21.92,22.16,,,23381,4.41,1.96,,2.11,0.47,,688737
55551274.0,,,22.74,2025-12-30,23.2,22.23,22.78,,,24340,4.27,2.04,,0.18,0.04,,688737
51738610.0,,,22.44,2025-12-31,23.11,21.96,23.11,,,23221,5.06,1.94,,-1.32,-0.3,,688737
46382194.0,,,22.55,2026-01-05,22.95,22.26,22.74,,,20456,3.07,1.71,,0.49,0.11,,688737
33953763.0,,,22.57,2026-01-06,22.88,22.4,22.55,,,15036,2.13,1.26,,0.09,0.02,,688737
53493314.0,,,23.0,2026-01-07,23.27,22.32,22.55,,,23430,4.21,1.96,,1.91,0.43,,688737
39882058.0,,,23.19,2026-01-08,23.37,22.77,23.11,,,17195,2.61,1.44,,0.83,0.19,,688737
74851316.0,,,24.04,2026-01-09,24.12,23.0,23.2,,,31793,4.83,2.66,,3.67,0.85,,688737
166129394.0,,,25.22,2026-01-12,26.27,23.99,24.15,,,65857,9.48,5.51,,4.91,1.18,,688737
109334752.0,,,24.54,2026-01-13,25.25,24.15,25.24,,,44488,4.36,3.72,,-2.7,-0.68,,688737
80148805.0,,,23.99,2026-01-14,24.99,23.67,24.49,,,32923,5.38,2.75,,-2.24,-0.55,,688737
50387005.0,,,23.69,2026-01-15,24.09,23.51,23.86,,,21255,2.42,1.78,,-1.25,-0.3,,688737
66459508.0,,,24.17,2026-01-16,24.49,23.4,23.73,,,27742,4.6,2.32,,2.03,0.48,,688737
654024736.0,16.46,-3.48,46.95,,50.14,41.84,49.79,-6.9,55.3,98610,,,2021-10-22,,,688737.0,688737
