amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
32810450.0,5.2,2024-01-08,5.33,5.2,5.32,61591,2.45,0.68,-2.07,-0.11,507
27085924.36,5.26,2024-01-09,5.28,5.16,5.21,50899,2.31,0.56,1.15,0.06,507
20667796.0,5.24,2024-01-10,5.27,5.19,5.25,38841,1.52,0.43,-0.38,-0.02,507
23696062.0,5.23,2024-01-11,5.27,5.2,5.23,44551,1.34,0.49,-0.19,-0.01,507
31261098.0,5.26,2024-01-12,5.3,5.21,5.22,58396,1.72,0.65,0.57,0.03,507
31042479.6,5.25,2024-01-15,5.3,5.23,5.25,58154,1.33,0.64,-0.19,-0.01,507
35513590.28,5.25,2024-01-16,5.25,5.15,5.23,67228,1.9,0.75,0.0,0.0,507
28720757.0,5.14,2024-01-17,5.25,5.14,5.24,54340,2.1,0.6,-2.1,-0.11,507
71569098.39,5.0,2024-01-18,5.13,4.88,5.09,141741,4.86,1.57,-2.72,-0.14,507
36138311.0,4.96,2024-01-19,5.04,4.94,4.99,71290,2.0,0.79,-0.8,-0.04,507
51130792.0,4.67,2024-01-22,4.96,4.64,4.94,104696,6.45,1.16,-5.85,-0.29,507
42525452.52,4.67,2024-01-23,4.69,4.55,4.66,90315,3.0,1.0,0.0,0.0,507
52606960.66,4.86,2024-01-24,4.87,4.65,4.65,108751,4.71,1.21,4.07,0.19,507
44075529.61,5.02,2024-01-25,5.03,4.85,4.88,87353,3.7,0.97,3.29,0.16,507
56362679.59,5.18,2024-01-26,5.19,5.0,5.02,108026,3.78,1.2,3.19,0.16,507
42763961.72,5.1,2024-01-29,5.2,5.08,5.15,82061,2.32,0.91,-1.54,-0.08,507
351906123.41,5.19,2024-01-30,5.62,5.11,5.62,635146,10.0,7.04,1.76,0.09,507
223515250.18,4.81,2024-01-31,5.02,4.79,4.86,448520,4.43,4.97,-7.32,-0.38,507
131051883.68,4.77,2024-02-01,5.02,4.75,4.75,264568,5.61,2.93,-0.83,-0.04,507
117316488.37,4.61,2024-02-02,4.87,4.44,4.82,244915,9.01,2.71,-3.35,-0.16,507
92744149.59,4.28,2024-02-05,4.6,4.18,4.58,209336,9.11,2.32,-7.16,-0.33,507
