amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
1300326927.0,,,92.83,2025-12-15,93.7,86.35,87.32,,,143434,8.43,11.84,,6.52,5.68,,605123
875905835.0,,,87.08,2025-12-16,90.38,85.02,90.36,,,100443,5.77,8.29,,-6.19,-5.75,,605123
697633380.0,,,84.44,2025-12-17,86.77,83.07,85.4,,,82814,4.25,6.83,,-3.03,-2.64,,605123
674687672.0,,,84.27,2025-12-18,87.18,83.58,83.58,,,78852,4.26,6.51,,-0.2,-0.17,,605123
645874986.0,,,86.1,2025-12-19,89.58,85.0,85.87,,,74468,5.43,6.15,,2.17,1.83,,605123
621618986.0,,,85.61,2025-12-22,88.38,85.06,86.83,,,71684,3.86,5.92,,-0.57,-0.49,,605123
682402039.0,,,83.53,2025-12-23,87.85,83.07,85.61,,,80295,5.58,6.63,,-2.43,-2.08,,605123
848069446.0,,,89.0,2025-12-24,89.53,82.31,82.83,,,97411,8.64,8.04,,6.55,5.47,,605123
629957914.0,,,97.9,2025-12-25,97.9,89.95,89.96,,,65422,8.93,5.4,,10.0,8.9,,605123
1456000429.0,,,100.5,2025-12-26,105.5,98.44,100.0,,,144283,7.21,11.91,,2.66,2.6,,605123
1377825837.0,,,110.55,2025-12-29,110.55,99.18,100.49,,,130203,11.31,10.75,,10.0,10.05,,605123
1338386742.0,,,102.0,2025-12-30,108.9,101.12,107.03,,,128393,7.04,10.6,,-7.73,-8.55,,605123
988796364.0,,,103.9,2025-12-31,106.27,101.18,102.4,,,95506,4.99,7.88,,1.86,1.9,,605123
1047290542.0,,,102.81,2026-01-05,108.18,101.12,105.62,,,100596,6.79,8.3,,-1.05,-1.09,,605123
981091455.0,,,103.65,2026-01-06,103.69,98.99,100.5,,,97053,4.57,8.01,,0.82,0.84,,605123
932075259.0,,,103.4,2026-01-07,105.54,98.58,101.31,,,91678,6.71,7.57,,-0.24,-0.25,,605123
1485198648.0,,,113.74,2026-01-08,113.74,102.0,102.8,,,134518,11.35,11.1,,10.0,10.34,,605123
1842101759.0,,,119.7,2026-01-09,124.96,114.01,118.0,,,154941,9.63,12.79,,5.24,5.96,,605123
1885876159.0,,,126.4,2026-01-12,130.91,115.88,124.18,,,153090,12.56,12.63,,5.6,6.7,,605123
1145161467.0,,,113.76,2026-01-13,122.5,113.76,122.0,,,99525,6.91,8.21,,-10.0,-12.64,,605123
1219092412.0,,,109.46,2026-01-14,115.11,107.3,110.01,,,109890,6.87,9.07,,-3.78,-4.3,,605123
759666679.0,,,107.31,2026-01-15,110.77,105.76,107.4,,,70425,4.58,5.81,,-1.96,-2.15,,605123
764773143.0,,,109.09,2026-01-16,111.0,105.51,108.9,,,70536,5.12,5.82,,1.66,1.78,,605123
5309857.0,27.52,13.35,39.8,,39.8,32.52,32.52,50.47,0.45,1220,,,2020-08-25,,,605123.0,605123
