amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
64351900.0,,,13.04,2025-12-15,13.36,12.91,13.2,,,48919,3.4,1.62,,-1.36,-0.18,,688201
78071902.0,,,12.96,2025-12-16,13.12,12.73,13.0,,,60447,2.99,2.0,,-0.61,-0.08,,688201
87168817.0,,,12.96,2025-12-17,13.04,12.54,13.04,,,68259,3.86,2.26,,0.0,0.0,,688201
46031241.0,,,12.86,2025-12-18,13.05,12.77,12.86,,,35549,2.16,1.18,,-0.77,-0.1,,688201
52664549.0,,,12.95,2025-12-19,13.05,12.86,12.86,,,40594,1.48,1.34,,0.7,0.09,,688201
58324248.0,,,13.02,2025-12-22,13.15,12.93,12.99,,,44721,1.7,1.48,,0.54,0.07,,688201
74153938.0,,,12.81,2025-12-23,13.22,12.75,13.17,,,57456,3.61,1.9,,-1.61,-0.21,,688201
49488420.0,,,13.02,2025-12-24,13.02,12.73,12.73,,,38261,2.26,1.26,,1.64,0.21,,688201
100808387.0,,,13.31,2025-12-25,13.44,13.0,13.01,,,75953,3.38,2.51,,2.23,0.29,,688201
88414973.0,,,13.32,2025-12-26,13.51,13.18,13.2,,,66049,2.48,2.18,,0.08,0.01,,688201
126710855.0,,,13.65,2025-12-29,13.74,13.31,13.4,,,93516,3.23,3.09,,2.48,0.33,,688201
224358301.0,,,14.06,2025-12-30,14.48,13.66,13.72,,,158596,6.01,5.24,,3.0,0.41,,688201
294219103.0,,,14.63,2025-12-31,14.7,13.95,14.06,,,203168,5.33,6.72,,4.05,0.57,,688201
253292769.0,,,14.79,2026-01-05,14.82,14.27,14.76,,,174826,3.76,5.78,,1.09,0.16,,688201
186489733.0,,,14.61,2026-01-06,14.85,14.5,14.69,,,127388,2.37,4.21,,-1.22,-0.18,,688201
150834050.0,,,14.64,2026-01-07,14.84,14.49,14.65,,,103220,2.4,3.41,,0.21,0.03,,688201
130762019.0,,,14.83,2026-01-08,14.84,14.5,14.52,,,88908,2.32,2.94,,1.3,0.19,,688201
171063643.0,,,15.12,2026-01-09,15.29,14.72,14.87,,,113717,3.84,3.76,,1.96,0.29,,688201
237866101.0,,,15.78,2026-01-12,15.81,15.06,15.12,,,154076,4.96,5.09,,4.37,0.66,,688201
210012871.0,,,15.12,2026-01-13,15.92,15.07,15.85,,,136682,5.39,4.52,,-4.18,-0.66,,688201
280501504.0,,,15.53,2026-01-14,15.95,15.12,15.13,,,180044,5.49,5.95,,2.71,0.41,,688201
214241322.0,,,15.24,2026-01-15,16.1,15.08,15.9,,,139134,6.57,4.6,,-1.87,-0.29,,688201
168706939.0,,,15.01,2026-01-16,15.39,14.8,15.12,,,112161,3.87,3.71,,-1.51,-0.23,,688201
583769616.0,32.57,4.45,12.28,,14.65,12.1,12.63,56.83,70.0,132695,,,2021-04-21,,,688201.0,688201
