amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
40271515.1,5.85,2024-01-08,5.99,5.85,5.88,59197,2.37,1.78,-0.85,-0.05,430
75834437.0,6.01,2024-01-09,6.1,5.86,5.86,109741,4.1,3.31,2.74,0.16,430
53971716.0,5.97,2024-01-10,5.99,5.85,5.96,79232,2.33,2.39,-0.67,-0.04,430
39825211.0,5.96,2024-01-11,6.05,5.91,5.93,58151,2.35,1.75,-0.17,-0.01,430
34102414.0,5.9,2024-01-12,6.0,5.89,5.96,49882,1.85,1.5,-1.01,-0.06,430
79300664.92,6.06,2024-01-15,6.11,5.85,5.85,113988,4.41,3.44,2.71,0.16,430
137086696.22,6.16,2024-01-16,6.24,6.05,6.09,193653,3.14,5.84,1.65,0.1,430
86865816.55,5.97,2024-01-17,6.18,5.95,6.15,125072,3.73,3.77,-3.08,-0.19,430
66617121.49,5.84,2024-01-18,5.94,5.65,5.91,100644,4.86,3.03,-2.18,-0.13,430
132773755.0,6.08,2024-01-19,6.24,5.78,5.92,191476,7.88,5.77,4.11,0.24,430
112294120.24,5.57,2024-01-22,6.04,5.53,6.04,168202,8.39,5.07,-8.39,-0.51,430
72178757.0,5.52,2024-01-23,5.7,5.37,5.65,114738,5.92,3.46,-0.9,-0.05,430
57089214.38,5.49,2024-01-24,5.62,5.3,5.49,91372,5.8,2.75,-0.54,-0.03,430
65696841.0,5.71,2024-01-25,5.71,5.37,5.48,102983,6.19,3.1,4.01,0.22,430
56036950.6,5.74,2024-01-26,5.85,5.62,5.69,84696,4.03,2.55,0.53,0.03,430
49295451.0,5.49,2024-01-29,5.78,5.47,5.78,77147,5.4,2.33,-4.36,-0.25,430
67975852.52,5.26,2024-01-30,5.49,5.24,5.47,110478,4.55,3.33,-4.19,-0.23,430
71532799.6,4.78,2024-01-31,5.17,4.74,5.17,126722,8.17,3.82,-9.13,-0.48,430
47309559.4,4.57,2024-02-01,4.75,4.52,4.75,89426,4.81,2.7,-4.39,-0.21,430
48703485.0,4.5,2024-02-02,4.8,4.37,4.57,92144,9.41,2.78,-1.53,-0.07,430
63989436.08,4.06,2024-02-05,4.48,4.05,4.48,135195,9.56,4.08,-9.78,-0.44,430
66487304.5,4.07,2024-02-06,4.18,3.69,4.0,148588,12.07,4.48,0.25,0.01,430
61676677.3,3.91,2024-02-07,4.07,3.84,4.07,136517,5.65,4.12,-3.93,-0.16,430
57097515.6,4.17,2024-02-08,4.17,3.88,3.92,123021,7.42,3.71,6.65,0.26,430
56059294.01,4.27,2024-02-19,4.33,4.19,4.26,114696,3.36,3.46,2.4,0.1,430
34684781.2,4.3,2024-02-20,4.32,4.18,4.24,70764,3.28,2.13,0.7,0.03,430
48123542.29,4.42,2024-02-21,4.5,4.26,4.3,94797,5.58,2.86,2.79,0.12,430
55813779.0,4.86,2024-02-22,4.86,4.37,4.39,102434,11.09,3.09,9.95,0.44,430
118351630.6,4.9,2024-02-23,5.1,4.78,4.87,210158,6.58,6.34,0.82,0.04,430
77683021.32,4.86,2024-02-26,4.91,4.76,4.85,139790,3.06,4.21,-0.82,-0.04,430
59617411.55,4.93,2024-02-27,4.93,4.83,4.89,105904,2.06,3.19,1.44,0.07,430
99814927.2,4.77,2024-02-28,5.13,4.75,4.93,174873,7.71,5.27,-3.25,-0.16,430
57167740.45,4.86,2024-02-29,4.86,4.7,4.7,103625,3.35,3.12,1.89,0.09,430
