amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
80557068.0,,,28.51,2025-12-15,29.01,28.4,28.55,,,28069,2.1,0.89,,-1.69,-0.49,,688138
86929904.0,,,27.92,2025-12-16,28.5,27.57,28.5,,,31092,3.26,0.99,,-2.07,-0.59,,688138
101107486.0,,,27.97,2025-12-17,28.24,27.05,27.72,,,36593,4.26,1.16,,0.18,0.05,,688138
87431123.0,,,27.6,2025-12-18,28.44,27.55,27.75,,,31270,3.18,0.99,,-1.32,-0.37,,688138
90535442.0,,,27.31,2025-12-19,28.05,27.23,27.65,,,32807,2.97,1.04,,-1.05,-0.29,,688138
133162837.0,,,28.15,2025-12-22,28.45,27.3,27.3,,,47342,4.21,1.5,,3.08,0.84,,688138
108231715.0,,,28.42,2025-12-23,28.89,28.03,28.03,,,37895,3.06,1.2,,0.96,0.27,,688138
117799889.0,,,29.14,2025-12-24,29.78,28.56,28.56,,,40561,4.29,1.29,,2.53,0.72,,688138
78471733.0,,,28.87,2025-12-25,29.26,28.72,29.26,,,27122,1.85,0.86,,-0.93,-0.27,,688138
95071830.0,,,28.63,2025-12-26,29.12,28.4,28.88,,,33064,2.49,1.05,,-0.83,-0.24,,688138
83987188.0,,,28.25,2025-12-29,28.65,28.1,28.56,,,29596,1.92,0.94,,-1.33,-0.38,,688138
73826042.0,,,28.31,2025-12-30,28.5,28.11,28.3,,,26077,1.38,0.83,,0.21,0.06,,688138
63692898.0,,,28.16,2025-12-31,28.55,27.97,28.46,,,22562,2.05,0.72,,-0.53,-0.15,,688138
116800414.0,,,28.88,2026-01-05,28.99,28.3,28.36,,,40573,2.45,1.29,,2.56,0.72,,688138
163739436.0,,,29.51,2026-01-06,30.07,28.86,29.0,,,55553,4.19,1.76,,2.18,0.63,,688138
287557229.0,,,30.7,2026-01-07,31.13,30.09,30.41,,,94185,3.52,2.99,,4.03,1.19,,688138
230995622.0,,,30.62,2026-01-08,31.54,30.38,30.5,,,74707,3.78,2.37,,-0.26,-0.08,,688138
181197856.0,,,31.0,2026-01-09,31.13,30.29,30.4,,,59013,2.74,1.87,,1.24,0.38,,688138
201300600.0,,,31.24,2026-01-12,31.3,30.5,30.98,,,65129,2.58,2.07,,0.77,0.24,,688138
172208272.0,,,30.14,2026-01-13,31.45,30.0,31.18,,,56310,4.64,1.79,,-3.52,-1.1,,688138
210093697.0,,,30.63,2026-01-14,31.26,30.02,30.27,,,68613,4.11,2.18,,1.63,0.49,,688138
197554148.0,,,31.3,2026-01-15,31.41,30.04,30.43,,,64189,4.47,2.04,,2.19,0.67,,688138
289044323.0,,,32.17,2026-01-16,32.56,31.15,31.76,,,90667,4.5,2.88,,2.78,0.87,,688138
883733671.0,32.96,10.77,18.78,,20.23,17.59,19.45,134.46,74.9,455281,,,2019-11-20,,,688138.0,688138
