amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
34357516.0,4.47,2024-01-08,4.64,4.44,4.46,76195,4.48,2.51,0.22,0.01,17
91608078.27,4.92,2024-01-09,4.92,4.49,4.49,191292,9.62,6.31,10.07,0.45,17
83346702.72,5.41,2024-01-10,5.41,5.13,5.16,155772,5.69,5.14,9.96,0.49,17
40770304.4,5.95,2024-01-11,5.95,5.95,5.95,68522,0.0,2.26,9.98,0.54,17
36932410.8,6.55,2024-01-12,6.55,6.55,6.55,56385,0.0,1.86,10.08,0.6,17
306144404.55,7.21,2024-01-15,7.21,6.61,6.67,436850,9.16,14.42,10.08,0.66,17
40386649.42,7.93,2024-01-16,7.93,7.93,7.93,50929,0.0,1.68,9.99,0.72,17
339203344.75,8.72,2024-01-17,8.72,8.49,8.6,391886,2.9,12.93,9.96,0.79,17
1372583540.7,9.59,2024-01-18,9.59,8.4,9.16,1479726,13.65,48.84,9.98,0.87,17
1217823316.63,10.55,2024-01-19,10.55,9.5,9.59,1198321,10.95,39.55,10.01,0.96,17
610380263.12,11.61,2024-01-22,11.61,10.68,10.98,540293,8.82,17.83,10.05,1.06,17
1375429200.81,12.77,2024-01-23,12.77,11.4,12.34,1109967,11.8,36.63,9.99,1.16,17
1856065948.9,12.3,2024-01-24,14.05,12.2,13.42,1403371,14.49,46.32,-3.68,-0.47,17
1801477756.92,13.53,2024-01-25,13.53,12.5,12.75,1385524,8.37,45.73,10.0,1.23,17
2203203226.73,12.8,2024-01-26,14.88,12.5,13.98,1584471,17.59,52.3,-5.4,-0.73,17
1430687473.1,12.6,2024-01-29,13.1,11.88,12.31,1146938,9.53,37.85,-1.56,-0.2,17
1516729516.1,12.99,2024-01-30,13.18,12.22,12.6,1183266,7.62,39.05,3.1,0.39,17
251314199.0,11.69,2024-01-31,11.96,11.69,11.69,214816,2.08,7.09,-10.01,-1.3,17
1278469741.59,11.27,2024-02-01,11.58,10.62,10.62,1159496,8.21,38.27,-3.59,-0.42,17
1573367123.96,10.45,2024-02-02,12.08,10.28,11.5,1376163,15.97,45.42,-7.28,-0.82,17
1500875712.83,11.5,2024-02-05,11.5,10.5,10.5,1327434,9.57,43.81,10.05,1.05,17
1584735572.56,10.88,2024-02-06,11.88,10.35,11.5,1466120,13.3,48.39,-5.39,-0.62,17
1142402322.72,10.65,2024-02-07,11.28,10.55,11.2,1048334,6.71,34.6,-2.11,-0.23,17
1080806667.63,9.59,2024-02-08,10.47,9.59,10.2,1120167,8.26,36.97,-9.95,-1.06,17
1096014618.95,10.06,2024-02-19,10.07,9.0,9.35,1139402,11.16,37.61,4.9,0.47,17
1034613501.1,11.07,2024-02-20,11.07,9.79,9.88,989907,12.72,32.67,10.04,1.01,17
1329326389.44,12.18,2024-02-21,12.18,10.9,11.07,1135205,11.56,37.47,10.03,1.11,17
1822610964.39,11.68,2024-02-22,12.7,10.96,12.54,1535376,14.29,50.68,-4.11,-0.5,17
1272357230.56,11.62,2024-02-23,11.88,11.31,11.67,1094359,4.88,36.12,-0.51,-0.06,17
1499474320.06,12.78,2024-02-26,12.78,11.04,11.19,1231052,14.97,40.63,9.98,1.16,17
1477171244.25,12.33,2024-02-27,12.78,11.68,12.78,1207773,8.61,39.86,-3.52,-0.45,17
1723308418.33,11.11,2024-02-28,13.2,11.1,12.23,1387475,17.03,45.79,-9.89,-1.22,17
1096390565.57,10.7,2024-02-29,10.83,10.0,10.0,1055244,7.47,34.83,-3.69,-0.41,17
893660874.05,10.68,2024-03-01,10.99,10.29,10.48,842071,6.54,27.79,-0.19,-0.02,17
676767720.84,10.14,2024-03-04,10.65,10.01,10.43,661095,5.99,21.82,-5.06,-0.54,17
611023825.97,10.24,2024-03-05,10.42,10.14,10.14,594243,2.76,19.61,0.99,0.1,17
594602377.7,9.84,2024-03-06,10.35,9.83,10.24,598315,5.08,19.75,-3.91,-0.4,17
866779430.32,10.4,2024-03-07,10.44,9.67,9.77,850842,7.83,28.08,5.69,0.56,17
624946230.58,9.93,2024-03-08,10.27,9.69,10.21,633876,5.58,20.92,-4.52,-0.47,17
489154132.39,9.75,2024-03-11,9.87,9.51,9.82,505685,3.63,16.69,-1.81,-0.18,17
368018584.87,9.73,2024-03-12,9.92,9.7,9.75,376904,2.26,12.44,-0.21,-0.02,17
419073424.3,9.81,2024-03-13,9.88,9.6,9.65,428847,2.88,14.15,0.82,0.08,17
553436728.0,9.44,2024-03-14,9.86,9.18,9.82,585922,6.93,19.34,-3.77,-0.37,17
281715145.36,9.38,2024-03-15,9.5,9.25,9.38,300954,2.65,9.93,-0.64,-0.06,17
324536005.75,9.47,2024-03-18,9.47,9.34,9.44,344708,1.39,11.38,0.96,0.09,17
457831871.0,9.65,2024-03-19,9.68,9.44,9.47,479311,2.53,15.82,1.9,0.18,17
916508701.49,10.07,2024-03-20,10.49,9.54,9.69,911437,9.84,30.08,4.35,0.42,17
