amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
33716631.0,,,12.75,2025-12-15,12.77,12.49,12.5,,,26612,2.22,1.54,,1.11,0.14,,605122
126335295.0,,,12.83,2025-12-16,14.03,12.71,12.72,,,96732,10.35,5.61,,0.63,0.08,,605122
100032160.0,,,12.7,2025-12-17,12.79,12.42,12.7,,,79448,2.88,4.61,,-1.01,-0.13,,605122
77598961.0,,,13.01,2025-12-18,13.26,12.46,12.65,,,59468,6.3,3.45,,2.44,0.31,,605122
47474625.0,,,13.3,2025-12-19,13.38,12.99,13.05,,,35908,3.0,2.08,,2.23,0.29,,605122
47353830.0,,,13.41,2025-12-22,13.51,13.18,13.3,,,35473,2.48,2.06,,0.83,0.11,,605122
43025791.0,,,13.53,2025-12-23,13.54,13.3,13.35,,,32071,1.79,1.86,,0.89,0.12,,605122
31364342.0,,,13.6,2025-12-24,13.67,13.4,13.56,,,23084,2.0,1.34,,0.52,0.07,,605122
110823004.0,,,13.9,2025-12-25,14.29,13.57,13.57,,,79804,5.29,4.63,,2.21,0.3,,605122
47834720.0,,,13.87,2025-12-26,13.9,13.72,13.85,,,34622,1.29,2.01,,-0.22,-0.03,,605122
346626487.0,,,14.78,2025-12-29,15.26,13.77,13.87,,,234585,10.74,13.61,,6.56,0.91,,605122
64472470.0,,,13.3,2025-12-30,13.5,13.3,13.3,,,48418,1.35,2.81,,-10.01,-1.48,,605122
218806835.0,,,13.15,2025-12-31,13.88,11.97,12.02,,,176950,14.36,10.27,,-1.13,-0.15,,605122
121612258.0,,,12.62,2026-01-05,12.99,12.55,12.93,,,95646,3.35,5.55,,-4.03,-0.53,,605122
80896637.0,,,12.57,2026-01-06,12.76,12.43,12.63,,,63937,2.61,3.71,,-0.4,-0.05,,605122
57680160.0,,,12.56,2026-01-07,12.76,12.5,12.59,,,45805,2.07,2.66,,-0.08,-0.01,,605122
47353468.0,,,12.65,2026-01-08,12.72,12.52,12.52,,,37474,1.59,2.17,,0.72,0.09,,605122
56817724.0,,,12.83,2026-01-09,13.0,12.65,12.76,,,44303,2.77,2.57,,1.42,0.18,,605122
56861630.0,,,12.91,2026-01-12,13.01,12.84,13.01,,,44077,1.33,2.56,,0.62,0.08,,605122
75681970.0,,,12.99,2026-01-13,13.27,12.79,12.93,,,57999,3.72,3.37,,0.62,0.08,,605122
61773070.0,,,12.82,2026-01-14,13.1,12.7,12.98,,,47794,3.08,2.77,,-1.31,-0.17,,605122
38536141.0,,,12.83,2026-01-15,12.93,12.72,12.83,,,30092,1.64,1.75,,0.08,0.01,,605122
41992396.0,,,12.67,2026-01-16,12.89,12.58,12.84,,,33074,2.42,1.92,,-1.25,-0.16,,605122
881116832.0,24.42,10.07,40.17,,43.58,36.23,36.23,33.46,48.76,150668,,,2021-03-10,,,605122.0,605122
