amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
245643233.0,,,16.2,2025-12-15,16.53,15.5,15.66,,,151792,6.57,1.0,,3.32,0.52,,603225
171002794.0,,,15.98,2025-12-16,16.2,15.52,16.19,,,107962,4.2,0.71,,-1.36,-0.22,,603225
162995971.0,,,16.5,2025-12-17,16.68,15.89,15.96,,,99478,4.94,0.66,,3.25,0.52,,603225
245838187.0,,,16.61,2025-12-18,17.14,16.46,16.52,,,146589,4.12,0.97,,0.67,0.11,,603225
199572436.0,,,17.05,2025-12-19,17.25,16.61,16.73,,,117521,3.85,0.78,,2.65,0.44,,603225
218168923.0,,,17.59,2025-12-22,17.8,16.96,17.2,,,125178,4.93,0.83,,3.17,0.54,,603225
282598912.0,,,17.65,2025-12-23,18.03,17.5,17.64,,,158934,3.01,1.05,,0.34,0.06,,603225
259848597.0,,,18.29,2025-12-24,18.48,17.41,17.6,,,143726,6.06,0.95,,3.63,0.64,,603225
293083835.0,,,19.29,2025-12-25,19.3,18.29,18.5,,,154801,5.52,1.02,,5.47,1.0,,603225
346081864.0,,,19.5,2025-12-26,19.75,18.8,19.3,,,179643,4.92,1.19,,1.09,0.21,,603225
400149657.0,,,18.45,2025-12-29,19.59,18.35,19.5,,,213875,6.36,1.41,,-5.38,-1.05,,603225
520486042.0,,,19.9,2025-12-30,20.21,18.2,18.41,,,266935,10.89,1.76,,7.86,1.45,,603225
213536740.0,,,19.46,2025-12-31,20.04,19.38,19.71,,,108803,3.32,0.72,,-2.21,-0.44,,603225
335267768.0,,,19.36,2026-01-05,19.65,18.91,19.32,,,174385,3.8,1.15,,-0.51,-0.1,,603225
424204753.0,,,20.57,2026-01-06,20.84,19.23,19.3,,,210337,8.32,1.39,,6.25,1.21,,603225
260689214.0,,,20.14,2026-01-07,20.86,20.06,20.21,,,127872,3.89,0.84,,-2.09,-0.43,,603225
264530631.0,,,20.1,2026-01-08,20.99,19.7,20.4,,,130430,6.41,0.86,,-0.2,-0.04,,603225
270396869.0,,,19.92,2026-01-09,20.29,19.42,20.2,,,136408,4.33,0.9,,-0.9,-0.18,,603225
369831494.0,,,19.54,2026-01-12,19.91,19.21,19.87,,,189412,3.51,1.25,,-1.91,-0.38,,603225
301806533.0,,,19.81,2026-01-13,20.18,19.34,19.39,,,152518,4.3,1.01,,1.38,0.27,,603225
569058260.0,,,21.5,2026-01-14,21.62,20.2,20.2,,,269036,7.17,1.78,,8.53,1.69,,603225
1834491.0,26.31,5.99,18.38,,18.38,15.12,15.12,48.35,0.06,478,,,2017-04-18,,,603225.0,603225
