amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
38774534.0,,,2.68,2025-12-15,2.77,2.59,2.64,,,143820,6.82,2.31,,1.52,0.04,,603557
46916871.0,,,2.55,2025-12-16,2.66,2.55,2.65,,,181405,4.1,2.91,,-4.85,-0.13,,603557
28609134.0,,,2.59,2025-12-17,2.63,2.49,2.52,,,111774,5.49,1.79,,1.57,0.04,,603557
27614928.0,,,2.63,2025-12-18,2.71,2.56,2.58,,,104375,5.79,1.67,,1.54,0.04,,603557
23528702.0,,,2.64,2025-12-19,2.65,2.59,2.61,,,89707,2.28,1.44,,0.38,0.01,,603557
38788369.0,,,2.72,2025-12-22,2.74,2.62,2.66,,,144245,4.55,2.31,,3.03,0.08,,603557
34549957.0,,,2.7,2025-12-23,2.72,2.64,2.69,,,129309,2.94,2.07,,-0.74,-0.02,,603557
23253474.0,,,2.67,2025-12-24,2.72,2.65,2.68,,,86780,2.59,1.39,,-1.11,-0.03,,603557
23119828.0,,,2.71,2025-12-25,2.72,2.64,2.66,,,86202,3.0,1.38,,1.5,0.04,,603557
20169146.0,,,2.7,2025-12-26,2.74,2.69,2.71,,,74364,1.85,1.19,,-0.37,-0.01,,603557
36224330.0,,,2.6,2025-12-29,2.69,2.57,2.68,,,138476,4.44,2.22,,-3.7,-0.1,,603557
17660343.0,,,2.56,2025-12-30,2.61,2.55,2.61,,,68422,2.31,1.1,,-1.54,-0.04,,603557
21750978.0,,,2.53,2025-12-31,2.58,2.52,2.56,,,85288,2.34,1.37,,-1.17,-0.03,,603557
26053583.0,,,2.53,2026-01-05,2.56,2.47,2.51,,,103166,3.56,1.65,,0.0,0.0,,603557
32601403.0,,,2.53,2026-01-06,2.56,2.49,2.55,,,129215,2.77,2.07,,0.0,0.0,,603557
64099194.0,,,2.66,2026-01-07,2.66,2.52,2.53,,,244572,5.53,3.92,,5.14,0.13,,603557
50283273.0,,,2.67,2026-01-08,2.71,2.6,2.62,,,189923,4.14,3.05,,0.38,0.01,,603557
40921333.0,,,2.71,2026-01-09,2.75,2.65,2.66,,,151478,3.75,2.43,,1.5,0.04,,603557
41412117.0,,,2.65,2026-01-12,2.73,2.63,2.7,,,155544,3.69,2.49,,-2.21,-0.06,,603557
28520150.0,,,2.66,2026-01-13,2.7,2.64,2.65,,,107082,2.26,1.72,,0.38,0.01,,603557
28337022.0,,,2.62,2026-01-14,2.67,2.6,2.65,,,107388,2.63,1.72,,-1.5,-0.04,,603557
237726.0,0.0,3.4,10.63,,10.63,10.63,10.63,47.03,0.05,214,,,2017-08-18,,,603557.0,603557
