amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
78682125.0,,,5.17,2024-01-08,5.3,5.16,5.28,,,150396,2.66,2.63,-1.9,-0.1,300241
81260584.0,,,5.19,2024-01-09,5.31,5.13,5.18,,,155068,3.48,2.71,0.39,0.02,300241
71257491.0,,,5.08,2024-01-10,5.18,5.02,5.18,,,139319,3.08,2.44,-2.12,-0.11,300241
61958604.0,,,5.21,2024-01-11,5.24,5.06,5.1,,,119457,3.54,2.09,2.56,0.13,300241
51707655.0,,,5.14,2024-01-12,5.24,5.11,5.19,,,99519,2.5,1.74,-1.34,-0.07,300241
53264138.0,,,5.13,2024-01-15,5.17,5.05,5.11,,,103940,2.33,1.82,-0.19,-0.01,300241
67436539.0,,,5.05,2024-01-16,5.16,4.96,5.16,,,133480,3.9,2.33,-1.56,-0.08,300241
51832053.0,,,4.89,2024-01-17,5.06,4.88,5.03,,,104183,3.56,1.82,-3.17,-0.16,300241
68653636.0,,,4.81,2024-01-18,4.91,4.69,4.88,,,143087,4.5,2.5,-1.64,-0.08,300241
50305885.0,,,4.74,2024-01-19,4.86,4.73,4.81,,,104767,2.7,1.83,-1.46,-0.07,300241
78345737.0,,,4.43,2024-01-22,4.76,4.39,4.75,,,170554,7.81,2.98,-6.54,-0.31,300241
82072630.0,,,4.31,2024-01-23,4.43,4.26,4.41,,,189861,3.84,3.32,-2.71,-0.12,300241
75958131.0,,,4.34,2024-01-24,4.37,4.16,4.32,,,176572,4.87,3.09,0.7,0.03,300241
73311878.0,,,4.57,2024-01-25,4.59,4.33,4.38,,,163187,5.99,2.85,5.3,0.23,300241
54956795.0,,,4.56,2024-01-26,4.66,4.53,4.57,,,119024,2.84,2.08,-0.22,-0.01,300241
73786500.0,,,4.34,2024-01-29,4.59,4.32,4.56,,,166528,5.92,2.91,-4.82,-0.22,300241
53812945.0,,,4.18,2024-01-30,4.36,4.17,4.32,,,125872,4.38,2.2,-3.69,-0.16,300241
74999799.0,,,3.89,2024-01-31,4.18,3.87,4.16,,,187010,7.42,3.27,-6.94,-0.29,300241
66881432.0,,,3.8,2024-02-01,3.92,3.69,3.92,,,175591,5.91,3.07,-2.31,-0.09,300241
76992854.0,,,3.61,2024-02-02,3.9,3.41,3.81,,,209621,12.89,3.67,-5.0,-0.19,300241
108611543.0,,,3.01,2024-02-05,3.54,2.98,3.52,,,342913,15.51,6.0,-16.62,-0.6,300241
100181619.0,,,3.01,2024-02-06,3.17,2.74,2.93,,,341616,14.29,5.97,0.0,0.0,300241
122996204.0,,,2.75,2024-02-07,3.04,2.66,3.0,,,428945,12.62,7.5,-8.64,-0.26,300241
130847568.0,,,3.02,2024-02-08,3.03,2.57,2.75,,,466257,16.73,8.15,9.82,0.27,300241
119803445.0,,,3.23,2024-02-19,3.32,3.06,3.06,,,370212,8.61,6.47,6.95,0.21,300241
63074152.0,,,3.32,2024-02-20,3.34,3.15,3.26,,,191911,5.88,3.36,2.79,0.09,300241
81318598.0,,,3.45,2024-02-21,3.58,3.26,3.29,,,232523,9.64,4.07,3.92,0.13,300241
66386748.0,,,3.62,2024-02-22,3.62,3.45,3.49,,,186557,4.93,3.26,4.93,0.17,300241
75182451.0,,,3.82,2024-02-23,3.82,3.58,3.63,,,201202,6.63,3.52,5.52,0.2,300241
102050946.0,,,3.91,2024-02-26,4.03,3.79,3.91,,,259739,6.28,4.54,2.36,0.09,300241
76544961.0,,,4.12,2024-02-27,4.12,3.85,3.92,,,190269,6.91,3.33,5.37,0.21,300241
128758472.0,,,3.66,2024-02-28,4.2,3.66,4.13,,,324344,13.11,5.67,-11.17,-0.46,300241
90768112.0,,,3.85,2024-02-29,3.87,3.62,3.66,,,239017,6.83,4.18,5.19,0.19,300241
123333632.0,,,4.04,2024-03-01,4.12,3.85,3.85,,,306742,7.01,5.36,4.94,0.19,300241
86210234.0,,,3.97,2024-03-04,4.04,3.88,4.02,,,216493,3.96,3.79,-1.73,-0.07,300241
58580874.0,,,3.91,2024-03-05,4.02,3.88,3.96,,,147872,3.53,2.59,-1.51,-0.06,300241
49247192.0,,,3.93,2024-03-06,3.97,3.84,3.9,,,125318,3.32,2.19,0.51,0.02,300241
49832454.0,,,3.89,2024-03-07,4.01,3.89,3.96,,,125396,3.05,2.19,-1.02,-0.04,300241
37096887.0,,,3.93,2024-03-08,3.96,3.86,3.88,,,94416,2.57,1.65,1.03,0.04,300241
49512418.0,,,3.99,2024-03-11,4.0,3.88,3.93,,,124804,3.05,2.18,1.53,0.06,300241
54492636.0,,,4.05,2024-03-12,4.09,3.99,4.02,,,134076,2.51,2.34,1.5,0.06,300241
47915143.0,,,4.06,2024-03-13,4.11,4.02,4.07,,,117272,2.22,2.05,0.25,0.01,300241
55819752.0,,,4.03,2024-03-14,4.11,3.97,4.06,,,137220,3.45,2.4,-0.74,-0.03,300241
48145787.0,,,4.08,2024-03-15,4.08,3.96,4.02,,,118764,2.98,2.08,1.24,0.05,300241
57593059.0,,,4.19,2024-03-18,4.19,4.09,4.1,,,138154,2.45,2.42,2.7,0.11,300241
59631974.0,,,4.24,2024-03-19,4.27,4.14,4.18,,,140537,3.1,2.46,1.19,0.05,300241
41848737.0,,,4.28,2024-03-20,4.28,4.21,4.23,,,97899,1.65,1.71,0.94,0.04,300241
51172312.0,,,4.29,2024-03-21,4.33,4.22,4.3,,,119065,2.57,2.08,0.23,0.01,300241
56684485.0,,,4.21,2024-03-22,4.29,4.17,4.28,,,133871,2.8,2.34,-1.86,-0.08,300241
49706873.0,,,4.05,2024-03-25,4.23,4.04,4.18,,,119209,4.51,2.08,-3.8,-0.16,300241
53204403.0,,,4.0,2024-03-26,4.13,3.93,4.04,,,131846,4.94,2.31,-1.23,-0.05,300241
54878459.0,,,3.83,2024-03-27,4.04,3.82,4.04,,,139850,5.5,2.45,-4.25,-0.17,300241
52102395.0,,,3.95,2024-03-28,4.01,3.83,3.84,,,131887,4.7,2.31,3.13,0.12,300241
49564488.0,,,4.03,2024-03-29,4.05,3.9,3.95,,,124094,3.8,2.17,2.03,0.08,300241
114526882.0,,,4.3,2024-04-01,4.3,4.03,4.03,,,269452,6.7,4.71,6.7,0.27,300241
88439748.0,,,4.16,2024-04-02,4.29,4.12,4.24,,,210969,3.95,3.69,-3.26,-0.14,300241
52982885.0,,,4.08,2024-04-03,4.16,4.03,4.16,,,129288,3.13,2.26,-1.92,-0.08,300241
51344338.0,,,3.9,2024-04-08,4.07,3.88,4.06,,,129096,4.66,2.26,-4.41,-0.18,300241
38177186.0,,,3.95,2024-04-09,3.97,3.89,3.89,,,96646,2.05,1.69,1.28,0.05,300241
59235207.0,,,3.78,2024-04-10,3.97,3.68,3.95,,,154910,7.34,2.71,-4.3,-0.17,300241
38616514.0,,,3.74,2024-04-11,3.82,3.69,3.76,,,101912,3.44,1.78,-1.06,-0.04,300241
41453856.0,,,3.72,2024-04-12,3.84,3.72,3.76,,,109364,3.21,1.91,-0.53,-0.02,300241
73496785.0,,,3.41,2024-04-15,3.74,3.31,3.7,,,210622,11.56,3.68,-8.33,-0.31,300241
72901841.0,,,3.08,2024-04-16,3.37,3.06,3.35,,,229776,9.09,4.02,-9.68,-0.33,300241
62408805.0,,,3.48,2024-04-17,3.48,3.14,3.14,,,185053,11.04,3.24,12.99,0.4,300241
58120673.0,,,3.34,2024-04-18,3.52,3.32,3.52,,,171070,5.75,2.99,-4.02,-0.14,300241
39346836.0,,,3.26,2024-04-19,3.37,3.24,3.32,,,118801,3.89,2.08,-2.4,-0.08,300241
32625570.0,,,3.21,2024-04-22,3.28,3.13,3.25,,,101066,4.6,1.77,-1.53,-0.05,300241
44402184.0,,,3.34,2024-04-23,3.38,3.2,3.22,,,133109,5.61,2.33,4.05,0.13,300241
42516447.0,,,3.5,2024-04-24,3.5,3.34,3.34,,,122950,4.79,2.15,4.79,0.16,300241
40071099.0,,,3.5,2024-04-25,3.54,3.43,3.47,,,114083,3.14,1.99,0.0,0.0,300241
83255668.0,,,3.71,2024-04-26,3.75,3.55,3.57,,,225602,5.71,3.94,6.0,0.21,300241
76414835.0,,,3.93,2024-04-29,3.93,3.7,3.72,,,196063,6.2,3.43,5.93,0.22,300241
63922740.0,,,3.95,2024-04-30,3.98,3.86,3.93,,,162140,3.05,2.84,0.51,0.02,300241
54369835.0,,,3.97,2024-05-06,4.05,3.91,4.01,,,136393,3.54,2.38,0.51,0.02,300241
40966685.0,,,3.99,2024-05-07,4.0,3.95,3.99,,,102532,1.26,1.79,0.5,0.02,300241
34807427.0,,,3.93,2024-05-08,4.0,3.92,3.98,,,87614,2.01,1.53,-1.5,-0.06,300241
30739916.0,,,3.94,2024-05-09,3.98,3.91,3.93,,,77407,1.78,1.35,0.25,0.01,300241
39092593.0,,,3.88,2024-05-10,3.97,3.86,3.96,,,99726,2.79,1.74,-1.52,-0.06,300241
39118163.0,,,3.79,2024-05-13,3.88,3.77,3.88,,,101860,2.84,1.78,-2.32,-0.09,300241
31823320.0,,,3.8,2024-05-14,3.92,3.79,3.79,,,82285,3.43,1.44,0.26,0.01,300241
35954456.0,,,3.84,2024-05-15,3.93,3.8,3.85,,,92411,3.42,1.62,1.05,0.04,300241
37895404.0,,,3.91,2024-05-16,3.94,3.82,3.84,,,96746,3.13,1.69,1.82,0.07,300241
200579471.0,,,4.27,2024-05-17,4.31,3.88,3.92,,,480609,11.0,8.4,9.21,0.36,300241
