amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
368438628.0,,,23.64,2025-12-15,24.05,23.0,23.0,,,155615,4.5,5.55,,1.24,0.29,,688186
212498401.0,,,22.51,2025-12-16,23.22,22.41,23.2,,,93803,3.43,3.34,,-4.78,-1.13,,688186
150114445.0,,,22.6,2025-12-17,22.67,22.03,22.41,,,67181,2.84,2.4,,0.4,0.09,,688186
118588517.0,,,22.26,2025-12-18,22.61,22.22,22.55,,,52978,1.73,1.89,,-1.5,-0.34,,688186
167747303.0,,,22.7,2025-12-19,23.2,22.51,22.6,,,73693,3.1,2.63,,1.98,0.44,,688186
191130308.0,,,23.16,2025-12-22,23.43,22.63,22.75,,,82890,3.52,2.96,,2.03,0.46,,688186
136330685.0,,,22.84,2025-12-23,23.16,22.75,23.03,,,59504,1.77,2.12,,-1.38,-0.32,,688186
190541378.0,,,23.19,2025-12-24,23.42,22.75,23.05,,,82462,2.93,2.94,,1.53,0.35,,688186
160313932.0,,,23.27,2025-12-25,23.36,23.0,23.02,,,68983,1.55,2.46,,0.34,0.08,,688186
217613141.0,,,23.15,2025-12-26,23.48,22.9,23.35,,,93730,2.49,3.34,,-0.52,-0.12,,688186
166378656.0,,,22.82,2025-12-29,23.18,22.68,23.11,,,72556,2.16,2.59,,-1.43,-0.33,,688186
163300702.0,,,23.03,2025-12-30,23.3,22.56,22.88,,,71097,3.24,2.53,,0.92,0.21,,688186
164225953.0,,,22.68,2025-12-31,23.12,22.58,23.12,,,72381,2.34,2.58,,-1.52,-0.35,,688186
233020613.0,,,23.13,2026-01-05,23.31,22.75,22.75,,,100739,2.47,3.59,,1.98,0.45,,688186
240475501.0,,,23.49,2026-01-06,23.5,23.09,23.21,,,103336,1.77,3.68,,1.56,0.36,,688186
357021002.0,,,24.04,2026-01-07,24.16,23.34,23.59,,,149507,3.49,5.33,,2.34,0.55,,688186
458006464.0,,,24.81,2026-01-08,24.98,23.82,24.0,,,185844,4.83,6.63,,3.2,0.77,,688186
493689655.0,,,25.3,2026-01-09,25.77,24.66,25.0,,,195287,4.47,6.96,,1.98,0.49,,688186
537691468.0,,,25.66,2026-01-12,25.87,24.8,25.29,,,212852,4.23,7.59,,1.42,0.36,,688186
419182712.0,,,24.4,2026-01-13,25.54,24.3,25.45,,,169451,4.83,6.04,,-4.91,-1.26,,688186
320887604.0,,,24.39,2026-01-14,24.94,24.08,24.2,,,130725,3.52,4.66,,-0.04,-0.01,,688186
1563986205.0,231.97,36.07,51.46,,75.51,39.81,40.13,234.37,73.79,280554,,,2020-02-11,,,688186.0,688186
