amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
16379178.0,,,18.41,2025-12-15,18.49,18.0,18.2,,,8947,2.69,0.41,,1.15,0.21,,605369
15196872.0,,,18.31,2025-12-16,18.56,18.18,18.41,,,8271,2.06,0.38,,-0.54,-0.1,,605369
14248080.0,,,18.39,2025-12-17,18.41,18.05,18.38,,,7809,1.97,0.35,,0.44,0.08,,605369
14016865.0,,,18.67,2025-12-18,18.68,18.3,18.35,,,7547,2.07,0.34,,1.52,0.28,,605369
15659459.0,,,18.54,2025-12-19,18.73,18.5,18.67,,,8426,1.23,0.38,,-0.7,-0.13,,605369
23106182.0,,,18.19,2025-12-22,18.54,18.19,18.54,,,12600,1.89,0.57,,-1.89,-0.35,,605369
20551827.0,,,18.35,2025-12-23,18.35,18.06,18.22,,,11316,1.59,0.51,,0.88,0.16,,605369
46345744.0,,,19.11,2025-12-24,19.16,18.22,18.34,,,24708,5.12,1.12,,4.14,0.76,,605369
29818788.0,,,19.07,2025-12-25,19.4,19.05,19.11,,,15503,1.83,0.7,,-0.21,-0.04,,605369
18316034.0,,,18.81,2025-12-26,19.15,18.73,19.15,,,9703,2.2,0.44,,-1.36,-0.26,,605369
18770263.0,,,18.68,2025-12-29,18.93,18.51,18.78,,,10049,2.23,0.46,,-0.69,-0.13,,605369
15981176.0,,,18.59,2025-12-30,18.72,18.51,18.71,,,8607,1.12,0.39,,-0.48,-0.09,,605369
16945849.0,,,18.66,2025-12-31,18.7,18.38,18.48,,,9143,1.72,0.41,,0.38,0.07,,605369
53124121.0,,,19.57,2026-01-05,19.66,18.71,18.71,,,27589,5.09,1.25,,4.88,0.91,,605369
44405333.0,,,19.61,2026-01-06,19.94,19.54,19.58,,,22543,2.04,1.02,,0.2,0.04,,605369
28900048.0,,,19.35,2026-01-07,19.62,19.26,19.62,,,14895,1.84,0.68,,-1.33,-0.26,,605369
24082912.0,,,19.5,2026-01-08,19.56,19.2,19.35,,,12387,1.86,0.56,,0.78,0.15,,605369
33052378.0,,,19.72,2026-01-09,19.72,19.3,19.5,,,16892,2.15,0.77,,1.13,0.22,,605369
36127998.0,,,19.59,2026-01-12,19.74,19.51,19.7,,,18438,1.17,0.84,,-0.66,-0.13,,605369
37545907.0,,,19.43,2026-01-13,19.85,19.41,19.53,,,19129,2.25,0.87,,-0.82,-0.16,,605369
42859410.0,,,19.55,2026-01-14,19.66,19.21,19.43,,,22004,2.32,1.0,,0.62,0.12,,605369
5179851.0,30.37,5.08,14.2,,14.2,11.43,11.43,55.7,0.57,1143,,,2020-09-16,,,605369.0,605369
