amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
149534333.0,,,43.13,2025-12-15,44.34,43.0,43.26,,,34244,3.09,1.56,,-0.55,-0.24,,688408
138279644.0,,,42.07,2025-12-16,43.1,41.94,43.01,,,32701,2.69,1.49,,-2.46,-1.06,,688408
93082004.0,,,42.74,2025-12-17,42.86,41.9,42.2,,,21935,2.28,1.0,,1.59,0.67,,688408
91280259.0,,,42.62,2025-12-18,43.12,42.52,42.52,,,21359,1.4,0.98,,-0.28,-0.12,,688408
105468580.0,,,42.87,2025-12-19,43.3,42.7,42.9,,,24489,1.41,1.12,,0.59,0.25,,688408
110615874.0,,,42.87,2025-12-22,43.19,42.58,42.9,,,25769,1.42,1.18,,0.0,0.0,,688408
99010798.0,,,42.98,2025-12-23,43.15,42.66,42.87,,,23112,1.14,1.06,,0.26,0.11,,688408
120260934.0,,,43.35,2025-12-24,43.5,42.65,43.3,,,27857,1.98,1.27,,0.86,0.37,,688408
120347983.0,,,43.9,2025-12-25,43.92,43.12,43.22,,,27646,1.85,1.26,,1.27,0.55,,688408
185173426.0,,,43.97,2025-12-26,44.63,43.88,44.07,,,41809,1.71,1.91,,0.16,0.07,,688408
115162498.0,,,43.64,2025-12-29,44.26,43.42,43.81,,,26270,1.91,1.2,,-0.75,-0.33,,688408
177418012.0,,,42.79,2025-12-30,43.81,42.79,43.8,,,41153,2.34,1.88,,-1.95,-0.85,,688408
173657887.0,,,42.11,2025-12-31,43.06,42.01,42.85,,,41011,2.45,1.87,,-1.59,-0.68,,688408
152474226.0,,,42.79,2026-01-05,42.84,42.0,42.0,,,35817,1.99,1.63,,1.61,0.68,,688408
213488584.0,,,43.52,2026-01-06,43.6,42.75,42.82,,,49288,1.99,2.25,,1.71,0.73,,688408
358944058.0,,,45.06,2026-01-07,45.39,43.02,43.48,,,81693,5.45,3.73,,3.54,1.54,,688408
555181567.0,,,46.71,2026-01-08,47.4,44.46,45.0,,,119749,6.52,5.47,,3.66,1.65,,688408
282468170.0,,,46.29,2026-01-09,46.9,45.6,46.3,,,60971,2.78,2.78,,-0.9,-0.42,,688408
308738427.0,,,46.97,2026-01-12,47.43,45.55,45.63,,,66148,4.06,3.02,,1.47,0.68,,688408
245843033.0,,,46.49,2026-01-13,47.31,46.01,46.69,,,52726,2.77,2.41,,-1.02,-0.48,,688408
355700131.0,,,45.88,2026-01-14,47.6,45.42,46.49,,,76450,4.69,3.49,,-1.31,-0.61,,688408
1697847288.0,28.02,23.97,50.42,,55.94,48.53,48.53,90.62,71.37,215997,,,2020-08-28,,,688408.0,688408
