amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
88341961.5,3.7,2024-01-08,3.87,3.7,3.85,234894,4.4,1.47,-4.15,-0.16,16
73003695.64,3.7,2024-01-09,3.77,3.67,3.7,196483,2.7,1.23,0.0,0.0,16
69409143.0,3.65,2024-01-10,3.72,3.61,3.7,189764,2.97,1.19,-1.35,-0.05,16
73670395.5,3.78,2024-01-11,3.79,3.63,3.65,197445,4.38,1.24,3.56,0.13,16
61690184.77,3.72,2024-01-12,3.77,3.71,3.77,164909,1.59,1.03,-1.59,-0.06,16
66815853.38,3.76,2024-01-15,3.8,3.69,3.7,177976,2.96,1.11,1.08,0.04,16
56690877.7,3.74,2024-01-16,3.76,3.65,3.76,153055,2.93,0.96,-0.53,-0.02,16
48077275.28,3.68,2024-01-17,3.77,3.67,3.73,129427,2.67,0.81,-1.6,-0.06,16
92475707.0,3.57,2024-01-18,3.66,3.47,3.64,260970,5.16,1.63,-2.99,-0.11,16
57041196.12,3.54,2024-01-19,3.61,3.52,3.54,159973,2.52,1.0,-0.84,-0.03,16
242738337.93,3.63,2024-01-22,3.89,3.51,3.52,652426,10.73,4.09,2.54,0.09,16
155092204.33,3.54,2024-01-23,3.63,3.45,3.61,438832,4.96,2.75,-2.48,-0.09,16
162129229.24,3.69,2024-01-24,3.8,3.52,3.52,445212,7.91,2.79,4.24,0.15,16
150326995.57,3.81,2024-01-25,3.82,3.61,3.64,402428,5.69,2.52,3.25,0.12,16
124469593.96,3.78,2024-01-26,3.82,3.73,3.79,329639,2.36,2.06,-0.79,-0.03,16
88985647.48,3.65,2024-01-29,3.8,3.63,3.79,240666,4.5,1.51,-3.44,-0.13,16
71757326.48,3.49,2024-01-30,3.66,3.48,3.63,201149,4.93,1.26,-4.38,-0.16,16
135784906.68,3.14,2024-01-31,3.44,3.14,3.4,423141,8.6,2.65,-10.03,-0.35,16
76475091.6,3.05,2024-02-01,3.14,3.01,3.06,249076,4.14,1.56,-2.87,-0.09,16
106452977.8,2.9,2024-02-02,3.14,2.75,3.07,362881,12.79,2.27,-4.92,-0.15,16
104914692.32,2.61,2024-02-05,2.89,2.61,2.89,395767,9.66,2.48,-10.0,-0.29,16
116823026.89,2.66,2024-02-06,2.74,2.41,2.45,461332,12.64,2.89,1.92,0.05,16
84227390.35,2.74,2024-02-07,2.77,2.64,2.66,309267,4.89,1.94,3.01,0.08,16
73963169.48,3.01,2024-02-08,3.01,2.75,2.75,248698,9.49,1.56,9.85,0.27,16
114058894.53,3.01,2024-02-19,3.11,2.96,3.09,375617,4.98,2.35,0.0,0.0,16
63272070.54,3.04,2024-02-20,3.06,2.94,3.02,210604,3.99,1.32,1.0,0.03,16
82308643.2,3.08,2024-02-21,3.18,2.97,3.0,265087,6.91,1.66,1.32,0.04,16
61136002.0,3.14,2024-02-22,3.16,3.05,3.06,196333,3.57,1.23,1.95,0.06,16
62663197.28,3.21,2024-02-23,3.21,3.11,3.13,197943,3.18,1.24,2.23,0.07,16
97670436.0,3.29,2024-02-26,3.38,3.25,3.29,295345,4.05,1.85,2.49,0.08,16
68581340.72,3.37,2024-02-27,3.37,3.26,3.26,206991,3.34,1.3,2.43,0.08,16
121591768.0,3.14,2024-02-28,3.45,3.13,3.38,367088,9.5,2.3,-6.82,-0.23,16
71610519.34,3.28,2024-02-29,3.28,3.08,3.11,222161,6.37,1.39,4.46,0.14,16
49045796.28,3.31,2024-03-01,3.33,3.25,3.28,148896,2.44,0.93,0.91,0.03,16
79875213.2,3.36,2024-03-04,3.37,3.26,3.32,239745,3.32,1.5,1.51,0.05,16
49966155.57,3.28,2024-03-05,3.34,3.25,3.33,151723,2.68,0.95,-2.38,-0.08,16
45950653.1,3.3,2024-03-06,3.35,3.22,3.26,140099,3.96,0.88,0.61,0.02,16
47276503.67,3.25,2024-03-07,3.35,3.25,3.32,143126,3.03,0.9,-1.52,-0.05,16
50533426.7,3.28,2024-03-08,3.3,3.21,3.26,155243,2.77,0.97,0.92,0.03,16
51281612.76,3.35,2024-03-11,3.35,3.25,3.28,155653,3.05,0.97,2.13,0.07,16
305011440.86,3.49,2024-03-12,3.69,3.34,3.35,852157,10.45,5.34,4.18,0.14,16
238734391.66,3.48,2024-03-13,3.59,3.41,3.48,683074,5.16,4.28,-0.29,-0.01,16
136688772.6,3.4,2024-03-14,3.52,3.36,3.48,400020,4.6,2.51,-2.3,-0.08,16
83979403.33,3.42,2024-03-15,3.44,3.33,3.39,248322,3.24,1.56,0.59,0.02,16
98077834.0,3.48,2024-03-18,3.48,3.4,3.42,285123,2.34,1.79,1.75,0.06,16
74603462.68,3.44,2024-03-19,3.5,3.42,3.48,215843,2.3,1.35,-1.15,-0.04,16
76272067.8,3.49,2024-03-20,3.49,3.44,3.47,219989,1.45,1.38,1.45,0.05,16
108648707.24,3.56,2024-03-21,3.61,3.49,3.54,306950,3.44,1.92,2.01,0.07,16
111145933.49,3.53,2024-03-22,3.64,3.48,3.58,314519,4.49,1.97,-0.84,-0.03,16
84070587.44,3.43,2024-03-25,3.56,3.42,3.49,241059,3.97,1.51,-2.83,-0.1,16
56521513.3,3.41,2024-03-26,3.45,3.36,3.41,166097,2.62,1.04,-0.58,-0.02,16
53371089.0,3.3,2024-03-27,3.43,3.3,3.37,159066,3.81,1.0,-3.23,-0.11,16
65139117.35,3.4,2024-03-28,3.43,3.31,3.31,192776,3.64,1.21,3.03,0.1,16
35229797.76,3.4,2024-03-29,3.42,3.35,3.41,104246,2.06,0.65,0.0,0.0,16
63783151.0,3.5,2024-04-01,3.51,3.38,3.41,184302,3.82,1.15,2.94,0.1,16
64324123.36,3.41,2024-04-02,3.5,3.38,3.49,188080,3.43,1.18,-2.57,-0.09,16
51922172.88,3.34,2024-04-03,3.4,3.3,3.4,155373,2.93,0.97,-2.05,-0.07,16
43704980.76,3.23,2024-04-08,3.34,3.23,3.34,133275,3.29,0.83,-3.29,-0.11,16
31437113.92,3.27,2024-04-09,3.28,3.22,3.23,96679,1.86,0.61,1.24,0.04,16
40366723.73,3.18,2024-04-10,3.26,3.14,3.26,126714,3.67,0.79,-2.75,-0.09,16
34000189.04,3.16,2024-04-11,3.22,3.13,3.14,106968,2.83,0.67,-0.63,-0.02,16
44315010.64,3.18,2024-04-12,3.27,3.17,3.18,137963,3.16,0.86,0.63,0.02,16
64909625.08,3.04,2024-04-15,3.18,2.93,3.15,213073,7.86,1.33,-4.4,-0.14,16
58711200.0,2.83,2024-04-16,3.03,2.82,3.01,202540,6.91,1.27,-6.91,-0.21,16
55343237.13,3.01,2024-04-17,3.01,2.86,2.86,186823,5.3,1.17,6.36,0.18,16
59775173.78,3.0,2024-04-18,3.09,2.95,3.0,197556,4.65,1.24,-0.33,-0.01,16
44800239.65,2.93,2024-04-19,3.01,2.92,2.97,151745,3.0,0.95,-2.33,-0.07,16
