amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
66350639.0,,,6.08,2025-12-15,6.13,5.98,6.04,,,109289,2.47,1.68,,0.0,0.0,,605366
78507509.0,,,5.88,2025-12-16,6.07,5.86,6.05,,,132599,3.45,2.04,,-3.29,-0.2,,605366
88818706.0,,,5.98,2025-12-17,6.0,5.8,5.87,,,150177,3.4,2.31,,1.7,0.1,,605366
75200271.0,,,6.01,2025-12-18,6.13,6.0,6.05,,,124468,2.17,1.91,,0.5,0.03,,605366
59350959.0,,,6.1,2025-12-19,6.13,6.0,6.0,,,97715,2.16,1.5,,1.5,0.09,,605366
55839667.0,,,6.07,2025-12-22,6.15,6.04,6.15,,,91863,1.8,1.41,,-0.49,-0.03,,605366
58969876.0,,,6.11,2025-12-23,6.13,6.03,6.07,,,96956,1.65,1.49,,0.66,0.04,,605366
66869288.0,,,6.19,2025-12-24,6.21,6.06,6.12,,,108590,2.45,1.67,,1.31,0.08,,605366
105696046.0,,,6.37,2025-12-25,6.44,6.15,6.22,,,167405,4.68,2.57,,2.91,0.18,,605366
95933962.0,,,6.39,2025-12-26,6.47,6.31,6.41,,,150300,2.51,2.31,,0.31,0.02,,605366
78217445.0,,,6.42,2025-12-29,6.46,6.31,6.38,,,122364,2.35,1.88,,0.47,0.03,,605366
73269022.0,,,6.28,2025-12-30,6.4,6.27,6.39,,,115657,2.02,1.78,,-2.18,-0.14,,605366
60428861.0,,,6.2,2025-12-31,6.31,6.16,6.28,,,97271,2.39,1.5,,-1.27,-0.08,,605366
56223719.0,,,6.22,2026-01-05,6.3,6.15,6.23,,,90235,2.42,1.39,,0.32,0.02,,605366
96679598.0,,,6.44,2026-01-06,6.46,6.21,6.24,,,151169,4.02,2.33,,3.54,0.22,,605366
92532252.0,,,6.41,2026-01-07,6.5,6.32,6.44,,,144716,2.8,2.23,,-0.47,-0.03,,605366
107624991.0,,,6.47,2026-01-08,6.6,6.4,6.53,,,166035,3.12,2.55,,0.94,0.06,,605366
102243765.0,,,6.44,2026-01-09,6.5,6.38,6.45,,,158726,1.85,2.44,,-0.46,-0.03,,605366
85345956.0,,,6.45,2026-01-12,6.5,6.41,6.44,,,132466,1.4,2.04,,0.16,0.01,,605366
84887465.0,,,6.34,2026-01-13,6.47,6.32,6.46,,,132843,2.33,2.04,,-1.71,-0.11,,605366
102019813.0,,,6.42,2026-01-14,6.48,6.3,6.35,,,159409,2.84,2.45,,1.26,0.08,,605366
80428605.0,,,6.47,2026-01-15,6.56,6.36,6.39,,,124077,3.12,1.91,,0.78,0.05,,605366
70821542.0,,,6.38,2026-01-16,6.55,6.31,6.53,,,110912,3.71,1.71,,-1.39,-0.09,,605366
4418881.0,26.15,2.41,7.42,,7.42,6.11,6.11,48.1,0.37,3085,,,2020-08-12,,,605366.0,605366
