amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
25991919.0,,,14.0,2025-12-15,14.24,13.8,14.01,,,18525,3.12,1.0,,-0.85,-0.12,,688619
25353996.0,,,13.53,2025-12-16,14.06,13.45,14.02,,,18586,4.36,1.0,,-3.36,-0.47,,688619
30269572.0,,,13.69,2025-12-17,13.7,13.16,13.41,,,22570,3.99,1.22,,1.18,0.16,,688619
22326741.0,,,13.76,2025-12-18,13.99,13.48,13.56,,,16158,3.73,0.87,,0.51,0.07,,688619
23344531.0,,,13.88,2025-12-19,13.99,13.75,13.9,,,16805,1.74,0.91,,0.87,0.12,,688619
32233452.0,,,13.91,2025-12-22,14.2,13.78,13.96,,,23099,3.03,1.25,,0.22,0.03,,688619
20294499.0,,,13.84,2025-12-23,13.97,13.73,13.9,,,14667,1.73,0.79,,-0.5,-0.07,,688619
17143851.0,,,13.96,2025-12-24,14.03,13.75,14.03,,,12312,2.02,0.66,,0.87,0.12,,688619
20348216.0,,,14.09,2025-12-25,14.1,13.89,13.89,,,14529,1.5,0.78,,0.93,0.13,,688619
17893356.0,,,13.88,2025-12-26,14.17,13.82,14.09,,,12794,2.48,0.69,,-1.49,-0.21,,688619
26050956.0,,,13.99,2025-12-29,14.15,13.77,13.96,,,18695,2.74,1.01,,0.79,0.11,,688619
24263891.0,,,13.71,2025-12-30,14.04,13.67,14.0,,,17594,2.64,0.95,,-2.0,-0.28,,688619
27956442.0,,,13.6,2025-12-31,13.86,13.5,13.65,,,20565,2.63,1.11,,-0.8,-0.11,,688619
37299105.0,,,14.05,2026-01-05,14.14,13.66,13.66,,,26629,3.53,1.44,,3.31,0.45,,688619
25259042.0,,,14.07,2026-01-06,14.2,13.94,14.01,,,17936,1.85,0.97,,0.14,0.02,,688619
38316715.0,,,13.91,2026-01-07,14.12,13.88,13.96,,,27450,1.71,1.48,,-1.14,-0.16,,688619
46411844.0,,,13.97,2026-01-08,14.04,13.78,13.82,,,33258,1.87,1.79,,0.43,0.06,,688619
59839121.0,,,14.17,2026-01-09,14.17,13.79,14.0,,,42715,2.72,2.3,,1.43,0.2,,688619
91815262.0,,,14.88,2026-01-12,14.95,14.19,14.25,,,62486,5.36,3.37,,5.01,0.71,,688619
55796246.0,,,14.56,2026-01-13,15.05,14.52,14.97,,,37895,3.56,2.04,,-2.15,-0.32,,688619
67782931.0,,,14.67,2026-01-14,15.07,14.48,14.66,,,45743,4.05,2.47,,0.76,0.11,,688619
1170055760.0,27.84,19.78,38.96,,42.09,36.75,41.88,103.13,69.13,296446,,,2021-02-23,,,688619.0,688619
