amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
6564157.0,,,38.45,2025-12-15,38.57,38.17,38.18,,,1708,1.04,0.13,,0.18,0.07,,688075
16804646.0,,,37.5,2025-12-16,38.68,37.35,38.53,,,4447,3.46,0.35,,-2.47,-0.95,,688075
23437981.0,,,38.5,2025-12-17,38.73,37.35,37.58,,,6152,3.68,0.48,,2.67,1.0,,688075
24321096.0,,,39.14,2025-12-18,39.34,38.13,38.5,,,6241,3.14,0.49,,1.66,0.64,,688075
22872055.0,,,39.22,2025-12-19,39.67,39.06,39.14,,,5818,1.56,0.46,,0.2,0.08,,688075
22805171.0,,,38.69,2025-12-22,39.3,38.5,39.28,,,5879,2.04,0.46,,-1.35,-0.53,,688075
10049494.0,,,38.69,2025-12-23,38.7,38.43,38.65,,,2604,0.7,0.2,,0.0,0.0,,688075
12832254.0,,,38.7,2025-12-24,38.81,38.43,38.54,,,3325,0.98,0.26,,0.03,0.01,,688075
10664826.0,,,39.0,2025-12-25,39.06,38.53,38.53,,,2745,1.37,0.22,,0.78,0.3,,688075
12853803.0,,,38.68,2025-12-26,39.01,38.54,38.99,,,3312,1.21,0.26,,-0.82,-0.32,,688075
13759878.0,,,38.5,2025-12-29,38.69,38.39,38.54,,,3574,0.78,0.28,,-0.47,-0.18,,688075
9676281.0,,,38.52,2025-12-30,38.75,38.31,38.58,,,2514,1.14,0.2,,0.05,0.02,,688075
13199999.0,,,38.67,2025-12-31,39.15,38.46,38.83,,,3406,1.79,0.27,,0.39,0.15,,688075
32366644.0,,,39.53,2026-01-05,39.67,38.68,38.68,,,8258,2.56,0.65,,2.22,0.86,,688075
45158226.0,,,39.89,2026-01-06,40.9,39.54,39.54,,,11230,3.44,0.88,,0.91,0.36,,688075
29192308.0,,,40.15,2026-01-07,40.27,39.51,40.2,,,7318,1.91,0.58,,0.65,0.26,,688075
29611039.0,,,40.18,2026-01-08,40.56,39.93,40.0,,,7375,1.57,0.58,,0.07,0.03,,688075
26979560.0,,,40.27,2026-01-09,40.37,39.76,40.18,,,6729,1.52,0.53,,0.22,0.09,,688075
31019560.0,,,40.47,2026-01-12,40.48,40.09,40.09,,,7693,0.97,0.61,,0.5,0.2,,688075
54328993.0,,,40.62,2026-01-13,41.9,40.35,40.49,,,13229,3.83,1.04,,0.37,0.15,,688075
42746770.0,,,40.53,2026-01-14,41.55,40.11,40.62,,,10487,3.55,0.83,,-0.22,-0.09,,688075
851209600.0,16.95,5.07,35.81,,39.67,34.46,35.43,16.49,67.15,94432,,,2021-11-18,,,688075.0,688075
