amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
56699159.0,,,75.6,2025-12-15,78.32,75.6,78.01,,,7406,3.48,0.41,,-3.18,-2.48,,688789
73543378.0,,,74.51,2025-12-16,76.45,74.01,75.75,,,9838,3.23,0.55,,-1.44,-1.09,,688789
92062988.0,,,76.14,2025-12-17,76.29,73.92,74.64,,,12214,3.18,0.68,,2.19,1.63,,688789
65253326.0,,,77.15,2025-12-18,77.4,75.69,75.84,,,8506,2.25,0.47,,1.33,1.01,,688789
99034036.0,,,79.38,2025-12-19,79.9,76.8,76.8,,,12534,4.02,0.7,,2.89,2.23,,688789
98438272.0,,,79.97,2025-12-22,80.3,78.7,79.9,,,12369,2.02,0.69,,0.74,0.59,,688789
62025006.0,,,79.03,2025-12-23,80.58,78.75,79.55,,,7790,2.29,0.43,,-1.18,-0.94,,688789
62592247.0,,,79.89,2025-12-24,80.2,78.3,79.15,,,7917,2.4,0.44,,1.09,0.86,,688789
50308999.0,,,80.12,2025-12-25,80.58,79.3,79.9,,,6293,1.6,0.35,,0.29,0.23,,688789
59788862.0,,,80.0,2025-12-26,80.99,79.44,80.01,,,7468,1.93,0.41,,-0.15,-0.12,,688789
61647539.0,,,79.18,2025-12-29,80.08,78.44,80.0,,,7777,2.05,0.43,,-1.03,-0.82,,688789
121843517.0,,,80.81,2025-12-30,81.79,79.01,79.25,,,15127,3.51,0.84,,2.06,1.63,,688789
53220993.0,,,81.57,2025-12-31,82.0,80.11,80.35,,,6556,2.34,0.36,,0.94,0.76,,688789
91022988.0,,,80.8,2026-01-05,82.2,80.27,82.1,,,11260,2.37,0.62,,-0.94,-0.77,,688789
129624937.0,,,79.74,2026-01-06,81.49,79.05,80.9,,,16239,3.02,0.9,,-1.31,-1.06,,688789
131643524.0,,,79.43,2026-01-07,80.5,79.05,79.9,,,16514,1.82,0.92,,-0.39,-0.31,,688789
86392504.0,,,80.77,2026-01-08,80.88,79.06,79.15,,,10770,2.29,0.6,,1.69,1.34,,688789
107622875.0,,,82.86,2026-01-09,82.88,80.13,80.34,,,13155,3.4,0.73,,2.59,2.09,,688789
112286010.0,,,82.02,2026-01-12,83.39,80.7,83.2,,,13761,3.25,0.76,,-1.01,-0.84,,688789
98736413.0,,,81.41,2026-01-13,83.6,81.07,81.9,,,12024,3.08,0.67,,-0.74,-0.61,,688789
134805913.0,,,81.93,2026-01-14,82.75,80.73,81.41,,,16471,2.48,0.91,,0.64,0.52,,688789
94582295.0,,,83.18,2026-01-15,83.26,81.55,81.79,,,11449,2.09,0.64,,1.53,1.25,,688789
69772943.0,,,82.16,2026-01-16,83.25,81.6,83.18,,,8472,1.98,0.47,,-1.23,-1.02,,688789
2170006496.0,129.96,62.58,74.33,,82.43,67.16,67.16,532.6,83.06,128250,,,2021-07-08,,,688789.0,688789
