amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
34401739.94,,,5.19,2024-01-08,5.3,5.18,5.24,,,62800,2.29,1.56,-0.76,-0.04,2687
46272699.65,,,5.29,2024-01-09,5.31,5.16,5.17,,,83903,2.89,2.09,1.93,0.1,2687
33119666.85,,,5.24,2024-01-10,5.31,5.22,5.3,,,60143,1.7,1.5,-0.95,-0.05,2687
34729910.6,,,5.29,2024-01-11,5.32,5.21,5.24,,,62868,2.1,1.56,0.95,0.05,2687
29745093.2,,,5.24,2024-01-12,5.33,5.23,5.27,,,53783,1.89,1.34,-0.95,-0.05,2687
48973076.95,,,5.31,2024-01-15,5.33,5.21,5.24,,,88287,2.29,2.2,1.34,0.07,2687
39530761.35,,,5.3,2024-01-16,5.34,5.2,5.32,,,71763,2.64,1.78,-0.19,-0.01,2687
57179095.25,,,5.28,2024-01-17,5.41,5.25,5.29,,,102282,3.02,2.54,-0.38,-0.02,2687
74966694.5,,,5.17,2024-01-18,5.28,5.01,5.25,,,139371,5.11,3.47,-2.08,-0.11,2687
55485233.35,,,5.12,2024-01-19,5.27,5.09,5.15,,,102507,3.48,2.55,-0.97,-0.05,2687
65590058.95,,,4.72,2024-01-22,5.15,4.65,5.13,,,127502,9.77,3.17,-7.81,-0.4,2687
71416740.0,,,4.59,2024-01-23,4.75,4.48,4.7,,,148404,5.72,3.69,-2.75,-0.13,2687
75201037.15,,,4.77,2024-01-24,4.8,4.57,4.59,,,151731,5.01,3.77,3.92,0.18,2687
74566747.6,,,4.92,2024-01-25,4.96,4.67,4.78,,,147669,6.08,3.67,3.14,0.15,2687
67555570.4,,,5.02,2024-01-26,5.11,4.86,4.89,,,127735,5.08,3.18,2.03,0.1,2687
76609826.4,,,4.92,2024-01-29,5.07,4.8,5.03,,,148767,5.38,3.7,-1.99,-0.1,2687
91762679.85,,,4.69,2024-01-30,4.95,4.67,4.95,,,183054,5.69,4.55,-4.67,-0.23,2687
90770641.99,,,4.43,2024-01-31,4.71,4.43,4.71,,,189568,5.97,4.71,-5.54,-0.26,2687
90972057.19,,,4.37,2024-02-01,4.44,4.17,4.39,,,200366,6.09,4.98,-1.35,-0.06,2687
71369234.5,,,4.16,2024-02-02,4.54,4.04,4.37,,,159181,11.44,3.96,-4.81,-0.21,2687
89116531.33,,,3.72,2024-02-05,4.2,3.72,4.14,,,221255,11.54,5.5,-10.58,-0.44,2687
123459336.4,,,3.81,2024-02-06,4.04,3.51,3.55,,,309393,14.25,7.69,2.42,0.09,2687
123773284.25,,,3.7,2024-02-07,3.87,3.63,3.85,,,313126,6.3,7.79,-2.89,-0.11,2687
95819835.05,,,4.09,2024-02-08,4.09,3.6,3.73,,,233656,13.24,5.81,10.54,0.39,2687
126514668.68,,,4.38,2024-02-19,4.45,4.11,4.12,,,277820,8.31,6.91,7.09,0.29,2687
69632233.88,,,4.41,2024-02-20,4.49,4.26,4.37,,,150077,5.25,3.73,0.68,0.03,2687
63308465.47,,,4.48,2024-02-21,4.64,4.37,4.42,,,132186,6.12,3.29,1.59,0.07,2687
54751197.5,,,4.62,2024-02-22,4.71,4.47,4.47,,,112287,5.36,2.79,3.13,0.14,2687
