amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
8893448.0,,,24.52,2025-12-15,24.88,24.24,24.65,,,3625,2.58,0.43,,-1.33,-0.33,,688178
14316414.0,,,24.27,2025-12-16,24.94,24.08,24.94,,,5893,3.51,0.69,,-1.02,-0.25,,688178
10544802.0,,,24.27,2025-12-17,24.42,23.6,24.42,,,4404,3.38,0.52,,0.0,0.0,,688178
11581384.0,,,24.24,2025-12-18,24.59,24.16,24.33,,,4751,1.77,0.56,,-0.12,-0.03,,688178
13076858.0,,,24.45,2025-12-19,24.6,24.19,24.36,,,5360,1.69,0.63,,0.87,0.21,,688178
11111784.0,,,24.77,2025-12-22,24.84,24.39,24.57,,,4509,1.84,0.53,,1.31,0.32,,688178
7398899.0,,,24.56,2025-12-23,24.93,24.47,24.58,,,3006,1.86,0.35,,-0.85,-0.21,,688178
8170021.0,,,24.75,2025-12-24,24.87,24.28,24.55,,,3318,2.4,0.39,,0.77,0.19,,688178
19844081.0,,,24.61,2025-12-25,25.25,24.42,24.75,,,8017,3.35,0.94,,-0.57,-0.14,,688178
9965296.0,,,24.65,2025-12-26,24.96,24.4,24.94,,,4033,2.28,0.47,,0.16,0.04,,688178
11948752.0,,,24.5,2025-12-29,24.57,24.11,24.57,,,4911,1.87,0.58,,-0.61,-0.15,,688178
13094469.0,,,24.15,2025-12-30,24.67,24.06,24.52,,,5397,2.49,0.63,,-1.43,-0.35,,688178
14933198.0,,,24.03,2025-12-31,24.4,23.69,24.17,,,6245,2.94,0.73,,-0.5,-0.12,,688178
11026491.0,,,24.04,2026-01-05,24.51,23.83,24.51,,,4568,2.83,0.54,,0.04,0.01,,688178
12429301.0,,,23.94,2026-01-06,24.46,23.9,24.04,,,5168,2.33,0.61,,-0.42,-0.1,,688178
12337725.0,,,23.84,2026-01-07,24.05,23.65,24.05,,,5170,1.67,0.61,,-0.42,-0.1,,688178
15164338.0,,,24.16,2026-01-08,24.35,23.73,23.96,,,6284,2.6,0.74,,1.34,0.32,,688178
18683747.0,,,24.25,2026-01-09,24.3,23.8,24.09,,,7754,2.07,0.91,,0.37,0.09,,688178
22108819.0,,,24.29,2026-01-12,24.4,23.91,24.27,,,9127,2.02,1.07,,0.16,0.04,,688178
73335272.0,,,25.35,2026-01-13,26.37,24.18,24.24,,,29027,9.02,3.42,,4.36,1.06,,688178
40097017.0,,,25.48,2026-01-14,25.48,24.57,25.41,,,15996,3.59,1.88,,0.51,0.13,,688178
672521094.0,32.9,25.93,50.43,,51.35,43.29,44.3,105.84,74.0,143078,,,2020-01-14,,,688178.0,688178
