amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
181926962.0,,,13.27,2025-12-15,13.49,12.99,12.99,,,137032,3.81,5.71,,1.14,0.15,,603886
191230765.0,,,13.28,2025-12-16,13.79,13.14,13.14,,,142336,4.9,5.93,,0.08,0.01,,603886
187615965.0,,,13.37,2025-12-17,13.61,13.15,13.3,,,140518,3.46,5.85,,0.68,0.09,,603886
174253458.0,,,13.5,2025-12-18,13.65,13.22,13.26,,,128966,3.22,5.37,,0.97,0.13,,603886
332685089.0,,,14.27,2025-12-19,14.68,13.45,13.5,,,237114,9.11,9.88,,5.7,0.77,,603886
175561432.0,,,14.07,2025-12-22,14.47,13.93,14.27,,,124867,3.78,5.2,,-1.4,-0.2,,603886
128070596.0,,,13.84,2025-12-23,14.1,13.74,14.07,,,92380,2.56,3.85,,-1.63,-0.23,,603886
196969014.0,,,14.16,2025-12-24,14.47,13.72,13.82,,,138341,5.42,5.76,,2.31,0.32,,603886
133147942.0,,,13.89,2025-12-25,14.31,13.86,14.17,,,94863,3.18,3.95,,-1.91,-0.27,,603886
111018479.0,,,13.74,2025-12-26,13.94,13.62,13.84,,,80706,2.3,3.36,,-1.08,-0.15,,603886
93924192.0,,,13.42,2025-12-29,13.69,13.32,13.68,,,70121,2.69,2.92,,-2.33,-0.32,,603886
138194068.0,,,13.48,2025-12-30,13.82,13.11,13.36,,,102610,5.29,4.28,,0.45,0.06,,603886
184144348.0,,,13.97,2025-12-31,14.19,13.55,13.64,,,132255,4.75,5.51,,3.64,0.49,,603886
149745036.0,,,13.47,2026-01-05,14.04,13.44,13.97,,,110189,4.29,4.59,,-3.58,-0.5,,603886
107352601.0,,,13.77,2026-01-06,13.97,13.4,13.49,,,78194,4.23,3.26,,2.23,0.3,,603886
82180765.0,,,13.65,2026-01-07,13.8,13.51,13.73,,,60321,2.11,2.51,,-0.87,-0.12,,603886
84607977.0,,,13.6,2026-01-08,13.66,13.35,13.56,,,62568,2.27,2.61,,-0.37,-0.05,,603886
94529184.0,,,13.78,2026-01-09,13.79,13.45,13.6,,,69398,2.5,2.89,,1.32,0.18,,603886
119736948.0,,,13.92,2026-01-12,14.03,13.7,13.76,,,86101,2.39,3.59,,1.02,0.14,,603886
140807750.0,,,13.83,2026-01-13,14.13,13.78,13.91,,,100848,2.51,4.2,,-0.65,-0.09,,603886
236985087.0,,,14.35,2026-01-14,14.7,13.65,13.74,,,166084,7.59,6.92,,3.76,0.52,,603886
243068.0,93.49,4.47,7.08,,7.08,4.64,4.64,171.26,0.03,166,,,2016-12-28,,,603886.0,603886
