amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
414897046.0,,,29.78,2024-01-08,30.47,29.03,29.46,,,138329,4.86,13.49,0.61,0.18,300556
640237737.0,,,30.32,2024-01-09,31.37,28.55,30.04,,,211290,9.47,20.61,1.81,0.54,300556
508149689.0,,,27.68,2024-01-10,29.5,27.67,29.44,,,179189,6.04,17.48,-8.71,-2.64,300556
375085254.0,,,28.77,2024-01-11,28.9,27.62,27.67,,,131661,4.62,12.84,3.94,1.09,300556
331358857.0,,,27.74,2024-01-12,28.84,27.41,28.74,,,119020,4.97,11.61,-3.58,-1.03,300556
235481222.0,,,27.78,2024-01-15,27.97,26.88,27.48,,,85630,3.93,8.35,0.14,0.04,300556
231357120.0,,,27.88,2024-01-16,27.93,26.86,27.78,,,84614,3.85,8.25,0.36,0.1,300556
294890988.0,,,27.07,2024-01-17,28.45,27.07,27.92,,,106026,4.95,10.34,-2.91,-0.81,300556
589412038.0,,,29.57,2024-01-18,29.85,26.85,27.29,,,205567,11.08,20.05,9.24,2.5,300556
377098267.0,,,27.82,2024-01-19,29.58,27.65,29.13,,,132440,6.53,12.92,-5.92,-1.75,300556
435707007.0,,,26.35,2024-01-22,29.57,25.73,28.34,,,155343,13.8,15.15,-5.28,-1.47,300556
358092142.0,,,25.89,2024-01-23,27.12,25.41,26.52,,,137051,6.49,13.37,-1.75,-0.46,300556
297724152.0,,,25.93,2024-01-24,26.35,24.89,25.84,,,116766,5.64,11.39,0.15,0.04,300556
310814938.0,,,26.94,2024-01-25,27.08,25.11,25.53,,,118566,7.6,11.57,3.9,1.01,300556
209107957.0,,,26.18,2024-01-26,27.46,26.11,27.16,,,78236,5.01,7.63,-2.82,-0.76,300556
224541935.0,,,24.56,2024-01-29,26.49,24.33,26.06,,,90084,8.25,8.79,-6.19,-1.62,300556
164916537.0,,,23.43,2024-01-30,24.5,23.26,24.19,,,69256,5.05,6.76,-4.6,-1.13,300556
186910498.0,,,21.84,2024-01-31,23.59,21.77,23.08,,,82663,7.77,8.06,-6.79,-1.59,300556
169282282.0,,,21.5,2024-02-01,22.13,21.08,22.03,,,78261,4.81,7.63,-1.56,-0.34,300556
177851246.0,,,20.25,2024-02-02,22.19,19.51,21.52,,,85069,12.47,8.3,-5.81,-1.25,300556
242414895.0,,,16.95,2024-02-05,20.27,16.91,20.15,,,135623,16.59,13.23,-16.3,-3.3,300556
255465372.0,,,16.84,2024-02-06,17.61,15.12,16.17,,,158136,14.69,15.43,-0.65,-0.11,300556
327668410.0,,,15.06,2024-02-07,16.88,14.46,16.88,,,209924,14.37,20.48,-10.57,-1.78,300556
324564988.0,,,18.08,2024-02-08,18.08,14.51,14.87,,,201319,23.71,19.64,20.05,3.02,300556
277231182.0,,,21.7,2024-02-19,21.7,20.1,21.07,,,131155,8.85,12.8,20.02,3.62,300556
975420232.0,,,22.11,2024-02-20,24.85,21.79,24.09,,,416637,14.1,40.65,1.89,0.41,300556
703436585.0,,,22.49,2024-02-21,23.54,20.58,21.55,,,317594,13.39,30.98,1.72,0.38,300556
593337566.0,,,22.88,2024-02-22,23.44,22.14,22.14,,,259938,5.78,25.36,1.73,0.39,300556
785576395.0,,,24.59,2024-02-23,24.6,22.2,22.88,,,331503,10.49,32.34,7.47,1.71,300556
