amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
71242228.0,,,64.49,2025-12-15,65.76,64.4,65.29,,,10982,2.08,0.96,,-1.21,-0.79,,688185
96151676.0,,,62.84,2025-12-16,64.52,62.83,64.4,,,15202,2.62,1.33,,-2.56,-1.65,,688185
68483795.0,,,63.66,2025-12-17,63.78,62.3,63.0,,,10826,2.36,0.95,,1.3,0.82,,688185
55774320.0,,,63.55,2025-12-18,64.03,63.34,63.66,,,8756,1.08,0.77,,-0.17,-0.11,,688185
64406139.0,,,63.4,2025-12-19,64.46,63.36,63.36,,,10079,1.73,0.88,,-0.24,-0.15,,688185
87493012.0,,,64.44,2025-12-22,64.88,63.0,63.99,,,13649,2.97,1.19,,1.64,1.04,,688185
90678186.0,,,63.47,2025-12-23,65.2,63.1,64.39,,,14164,3.26,1.24,,-1.51,-0.97,,688185
48352937.0,,,63.87,2025-12-24,64.0,63.28,63.38,,,7590,1.13,0.66,,0.63,0.4,,688185
48707743.0,,,64.03,2025-12-25,64.38,63.6,63.8,,,7606,1.22,0.66,,0.25,0.16,,688185
53381039.0,,,64.07,2025-12-26,64.39,63.73,64.03,,,8336,1.03,0.73,,0.06,0.04,,688185
69873910.0,,,63.09,2025-12-29,64.26,63.04,64.06,,,11008,1.9,0.96,,-1.53,-0.98,,688185
57632461.0,,,62.7,2025-12-30,63.59,62.55,63.0,,,9168,1.65,0.8,,-0.62,-0.39,,688185
56555951.0,,,62.85,2025-12-31,63.16,62.33,62.85,,,9007,1.32,0.79,,0.24,0.15,,688185
133290640.0,,,64.79,2026-01-05,65.09,62.45,62.61,,,20741,4.2,1.81,,3.09,1.94,,688185
104862339.0,,,65.53,2026-01-06,65.68,64.66,65.68,,,16061,1.57,1.4,,1.14,0.74,,688185
161583893.0,,,66.64,2026-01-07,67.76,65.85,65.85,,,24195,2.91,2.12,,1.69,1.11,,688185
96728672.0,,,66.51,2026-01-08,67.4,66.31,67.4,,,14477,1.64,1.27,,-0.2,-0.13,,688185
162599658.0,,,68.69,2026-01-09,69.16,66.61,67.0,,,23890,3.83,2.09,,3.28,2.18,,688185
163787084.0,,,68.9,2026-01-12,69.38,67.55,68.7,,,23958,2.66,2.09,,0.31,0.21,,688185
193318603.0,,,69.11,2026-01-13,70.78,68.6,69.0,,,27714,3.16,2.42,,0.3,0.21,,688185
354774621.0,,,71.99,2026-01-14,74.44,69.4,69.55,,,49252,7.29,4.31,,4.17,2.88,,688185
6444233632.0,49.11,183.4,392.31,,476.2,373.6,469.2,87.79,69.55,157512,,,2020-08-13,,,688185.0,688185
