amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
24989581.0,,,26.85,2025-12-15,26.96,26.13,26.8,,,9386,3.09,1.83,,-0.15,-0.04,,688695
17864566.0,,,26.37,2025-12-16,26.67,26.09,26.67,,,6775,2.16,1.32,,-1.79,-0.48,,688695
17059087.0,,,26.35,2025-12-17,26.64,25.8,26.37,,,6523,3.19,1.27,,-0.08,-0.02,,688695
19783225.0,,,26.84,2025-12-18,26.95,26.17,26.28,,,7401,2.96,1.44,,1.86,0.49,,688695
17956479.0,,,27.03,2025-12-19,27.14,26.8,26.89,,,6656,1.27,1.3,,0.71,0.19,,688695
16343102.0,,,26.99,2025-12-22,27.26,26.91,27.01,,,6046,1.29,1.18,,-0.15,-0.04,,688695
16953895.0,,,26.69,2025-12-23,27.08,26.52,26.82,,,6332,2.07,1.24,,-1.11,-0.3,,688695
12415218.0,,,26.97,2025-12-24,27.06,26.54,26.55,,,4616,1.95,0.9,,1.05,0.28,,688695
16686494.0,,,27.29,2025-12-25,27.33,26.7,27.14,,,6157,2.34,1.2,,1.19,0.32,,688695
20686011.0,,,27.08,2025-12-26,27.55,27.03,27.34,,,7590,1.91,1.48,,-0.77,-0.21,,688695
18733904.0,,,27.06,2025-12-29,27.24,26.8,27.17,,,6933,1.62,1.35,,-0.07,-0.02,,688695
23240229.0,,,26.65,2025-12-30,27.26,26.58,26.85,,,8655,2.51,1.69,,-1.52,-0.41,,688695
28661665.0,,,27.43,2025-12-31,27.72,26.42,26.66,,,10530,4.88,2.05,,2.93,0.78,,688695
31073531.0,,,27.92,2026-01-05,27.97,27.16,27.44,,,11225,2.95,2.19,,1.79,0.49,,688695
21881040.0,,,27.8,2026-01-06,27.95,27.56,27.95,,,7876,1.4,1.54,,-0.43,-0.12,,688695
25911663.0,,,27.66,2026-01-07,27.86,27.48,27.73,,,9379,1.37,1.83,,-0.5,-0.14,,688695
29195789.0,,,28.13,2026-01-08,28.32,27.51,27.51,,,10420,2.93,2.03,,1.7,0.47,,688695
32539732.0,,,28.76,2026-01-09,28.76,28.11,28.27,,,11446,2.31,2.23,,2.24,0.63,,688695
61331540.0,,,29.92,2026-01-12,29.92,28.66,28.97,,,20844,4.38,4.07,,4.03,1.16,,688695
48043595.0,,,29.54,2026-01-13,30.3,29.23,29.92,,,16173,3.58,3.15,,-1.27,-0.38,,688695
67558684.0,,,29.91,2026-01-14,30.77,29.31,29.86,,,22427,4.94,4.37,,1.25,0.37,,688695
669371856.0,32.65,26.22,48.27,,54.62,47.42,54.62,118.91,74.03,133139,,,2024-03-13,,,688695.0,688695
