amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
247726097.0,,,25.55,2025-12-15,26.29,25.44,25.9,,,96430,3.25,4.57,,-2.26,-0.59,,603978
280243732.0,,,24.35,2025-12-16,25.44,23.85,25.44,,,114875,6.22,5.44,,-4.7,-1.2,,603978
427493038.0,,,25.97,2025-12-17,26.25,24.12,24.32,,,168346,8.75,7.97,,6.65,1.62,,603978
239051800.0,,,25.63,2025-12-18,26.35,25.35,25.7,,,92789,3.85,4.4,,-1.31,-0.34,,603978
160220761.0,,,25.67,2025-12-19,25.88,25.28,25.49,,,62568,2.34,2.96,,0.16,0.04,,603978
173295583.0,,,25.7,2025-12-22,26.14,25.58,25.89,,,67060,2.18,3.18,,0.12,0.03,,603978
422561224.0,,,28.27,2025-12-23,28.27,25.51,25.8,,,156063,10.74,7.39,,10.0,2.57,,603978
883396623.0,,,29.11,2025-12-24,29.64,27.99,28.87,,,305731,5.84,14.48,,2.97,0.84,,603978
526788389.0,,,28.83,2025-12-25,28.98,27.62,28.09,,,186735,4.67,8.85,,-0.96,-0.28,,603978
911930558.0,,,31.71,2025-12-26,31.71,29.0,30.08,,,297817,9.4,14.11,,9.99,2.88,,603978
963805839.0,,,29.28,2025-12-29,31.01,28.66,31.0,,,324192,7.41,15.36,,-7.66,-2.43,,603978
637807892.0,,,28.88,2025-12-30,29.38,27.51,28.59,,,224578,6.39,10.64,,-1.37,-0.4,,603978
452692141.0,,,28.24,2025-12-31,28.86,27.62,28.23,,,160908,4.29,7.62,,-2.22,-0.64,,603978
586459046.0,,,29.1,2026-01-05,29.55,27.8,28.6,,,203783,6.2,9.65,,3.05,0.86,,603978
721134815.0,,,29.1,2026-01-06,30.77,29.01,30.52,,,243672,6.05,11.54,,0.0,0.0,,603978
498941139.0,,,28.1,2026-01-07,28.98,27.87,28.56,,,175925,3.81,8.33,,-3.44,-1.0,,603978
464239960.0,,,27.5,2026-01-08,28.58,27.2,28.13,,,166607,4.91,7.89,,-2.14,-0.6,,603978
415316658.0,,,27.58,2026-01-09,27.88,26.9,27.44,,,151270,3.56,7.17,,0.29,0.08,,603978
404683717.0,,,27.35,2026-01-12,28.24,27.04,27.78,,,147642,4.35,6.99,,-0.83,-0.23,,603978
386237951.0,,,26.68,2026-01-13,27.8,26.56,27.38,,,142896,4.53,6.77,,-2.45,-0.67,,603978
310950084.0,,,26.71,2026-01-14,27.17,26.17,26.6,,,116618,3.75,5.52,,0.11,0.03,,603978
540892.0,24.42,6.59,21.29,,21.29,17.7,17.7,44.83,0.06,126,,,2017-08-07,,,603978.0,603978
