amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
67172803.0,16.74,2025-01-13,17.23,16.63,16.63,37895,3.23,2.33,-9.95,-1.85,603948
79283320.0,17.04,2025-01-14,17.08,16.38,16.67,44895,4.18,2.76,1.79,0.3,603948
35680695.0,16.52,2025-01-15,16.79,16.5,16.78,20254,1.7,1.25,-3.05,-0.52,603948
30246485.0,16.42,2025-01-16,16.68,16.29,16.49,17311,2.36,1.07,-0.61,-0.1,603948
18169489.0,16.54,2025-01-17,16.6,16.32,16.48,10387,1.71,0.64,0.73,0.12,603948
22054969.0,16.6,2025-01-20,16.73,16.52,16.52,12519,1.27,0.77,0.36,0.06,603948
16491369.0,16.65,2025-01-21,16.7,16.3,16.64,9400,2.41,0.58,0.3,0.05,603948
24968083.0,16.79,2025-01-22,16.95,16.56,16.65,14076,2.34,0.87,0.84,0.14,603948
24159854.0,16.85,2025-01-23,17.0,16.71,16.79,13516,1.73,0.83,0.36,0.06,603948
24126319.0,17.05,2025-01-24,17.05,16.66,16.86,13471,2.31,0.83,1.19,0.2,603948
21414560.0,17.12,2025-01-27,17.5,17.07,17.07,11736,2.52,0.72,0.41,0.07,603948
17983433.0,16.8,2025-02-05,17.26,16.76,17.1,10045,2.92,0.62,-1.87,-0.32,603948
13515553.0,17.02,2025-02-06,17.09,16.65,16.8,7552,2.62,0.46,1.31,0.22,603948
18138559.0,17.09,2025-02-07,17.24,16.87,17.09,10039,2.17,0.62,0.41,0.07,603948
31723383.0,17.54,2025-02-10,17.79,16.98,17.1,17157,4.74,1.06,2.63,0.45,603948
24889722.0,17.66,2025-02-11,17.87,17.37,17.62,13364,2.85,0.82,0.68,0.12,603948
23100231.0,17.66,2025-02-12,17.85,17.5,17.75,12364,1.98,0.76,0.0,0.0,603948
17092664.0,17.27,2025-02-13,17.67,17.21,17.66,9294,2.6,0.57,-2.21,-0.39,603948
12818357.0,17.15,2025-02-14,17.47,17.11,17.28,7030,2.08,0.43,-0.69,-0.12,603948
15639357.0,17.13,2025-02-17,17.32,17.08,17.15,8612,1.4,0.53,-0.12,-0.02,603948
15517989.0,16.8,2025-02-18,17.17,16.71,17.05,8640,2.69,0.53,-1.93,-0.33,603948
11769539.0,16.95,2025-02-19,17.03,16.81,16.86,6563,1.31,0.4,0.89,0.15,603948
53218495.0,17.62,2025-02-20,17.8,16.86,17.05,28749,5.55,1.77,3.95,0.67,603948
23391936.0,17.5,2025-02-21,17.62,17.18,17.58,12723,2.5,0.78,-0.68,-0.12,603948
16577789.0,17.6,2025-02-24,17.63,17.37,17.5,8948,1.49,0.55,0.57,0.1,603948
18526680.0,17.6,2025-02-25,17.75,17.37,17.43,9937,2.16,0.61,0.0,0.0,603948
20084815.0,17.77,2025-02-26,17.94,17.49,17.49,10700,2.56,0.66,0.97,0.17,603948
13489038.0,17.66,2025-02-27,17.85,17.45,17.83,7242,2.25,0.45,-0.62,-0.11,603948
12476957.0,17.46,2025-02-28,17.76,17.43,17.71,6703,1.87,0.41,-1.13,-0.2,603948
31276433.0,17.84,2025-03-03,18.08,17.5,17.55,16598,3.32,1.02,2.18,0.38,603948
32892334.0,18.09,2025-03-04,18.24,17.8,17.9,17261,2.47,1.06,1.4,0.25,603948
18068803.0,17.88,2025-03-05,18.15,17.81,18.06,9539,1.88,0.59,-1.16,-0.21,603948
21155210.0,17.96,2025-03-06,18.25,17.88,17.88,11107,2.07,0.68,0.45,0.08,603948
20419409.0,18.09,2025-03-07,18.3,17.87,17.87,10669,2.39,0.66,0.72,0.13,603948
18815441.0,18.21,2025-03-10,18.38,17.98,17.98,9795,2.21,0.6,0.66,0.12,603948
21461686.0,18.2,2025-03-11,18.3,17.93,18.18,11217,2.03,0.69,-0.05,-0.01,603948
31195333.0,17.9,2025-03-12,18.35,17.88,18.35,16358,2.58,1.01,-1.65,-0.3,603948
23870962.0,17.92,2025-03-13,17.97,17.66,17.87,12682,1.73,0.78,0.11,0.02,603948
21606404.0,17.96,2025-03-14,18.04,17.78,17.87,11402,1.45,0.7,0.22,0.04,603948
16942281.0,17.95,2025-03-17,18.15,17.9,17.97,8916,1.39,0.55,-0.06,-0.01,603948
22030161.0,18.21,2025-03-18,18.25,17.98,18.03,11511,1.5,0.71,1.45,0.26,603948
20752313.0,18.01,2025-03-19,18.22,17.9,18.22,10893,1.76,0.67,-1.1,-0.2,603948
23024484.0,18.05,2025-03-20,18.19,17.92,17.98,12068,1.5,0.74,0.22,0.04,603948
18405693.0,17.63,2025-03-21,18.09,17.58,17.99,9817,2.83,0.6,-2.33,-0.42,603948
17323483.0,17.6,2025-03-24,17.76,17.28,17.63,9348,2.72,0.58,-0.17,-0.03,603948
14786957.0,17.82,2025-03-25,17.98,17.42,17.45,7896,3.18,0.49,1.25,0.22,603948
56627104.0,18.35,2025-03-26,18.75,17.63,17.63,29309,6.29,1.8,2.97,0.53,603948
46295031.0,18.34,2025-03-27,18.78,18.1,18.16,23901,3.71,1.47,-0.05,-0.01,603948
30309295.0,17.69,2025-03-28,18.35,17.69,18.34,16014,3.6,0.99,-3.54,-0.65,603948
29888936.0,17.07,2025-03-31,17.63,16.81,17.54,16471,4.64,1.01,-3.5,-0.62,603948
28832188.0,17.64,2025-04-01,17.74,17.05,17.1,15554,4.04,0.96,3.34,0.57,603948
27651445.0,17.72,2025-04-02,18.06,17.45,17.68,14684,3.46,0.9,0.45,0.08,603948
18236457.0,17.47,2025-04-03,17.83,17.24,17.72,9850,3.33,0.61,-1.41,-0.25,603948
28509820.0,15.62,2025-04-07,16.99,15.62,16.99,16966,7.84,1.04,-10.59,-1.85,603948
29893291.0,15.14,2025-04-08,15.87,14.81,15.62,18410,6.79,1.13,-3.07,-0.48,603948
32213656.0,15.36,2025-04-09,15.36,14.2,14.97,20346,7.66,1.25,1.45,0.22,603948
64589040.0,16.96,2025-04-10,17.0,15.48,15.48,37131,9.9,2.29,10.42,1.6,603948
50300853.0,16.48,2025-04-11,16.99,16.23,16.44,28633,4.48,1.76,-2.83,-0.48,603948
20739625.0,16.44,2025-04-14,16.79,16.37,16.57,11850,2.55,0.73,-0.24,-0.04,603948
15084526.0,16.46,2025-04-15,16.55,16.33,16.5,8645,1.34,0.53,0.12,0.02,603948
13551331.0,16.08,2025-04-16,16.57,15.9,16.57,7904,4.07,0.49,-2.31,-0.38,603948
26245416.0,16.57,2025-04-17,16.98,15.9,15.9,14902,6.72,0.92,3.05,0.49,603948
13342014.0,16.36,2025-04-18,16.68,16.25,16.43,7671,2.6,0.47,-1.27,-0.21,603948
16780576.0,16.45,2025-04-21,16.6,16.25,16.26,9628,2.14,0.59,0.55,0.09,603948
14554690.0,16.59,2025-04-22,16.66,16.37,16.37,8303,1.76,0.51,0.85,0.14,603948
10569739.0,16.8,2025-04-23,16.83,16.6,16.6,5957,1.39,0.37,1.27,0.21,603948
12947693.0,16.85,2025-04-24,16.97,16.6,16.79,7279,2.2,0.45,0.3,0.05,603948
14232203.0,16.95,2025-04-25,16.95,16.72,16.88,7972,1.36,0.49,0.59,0.1,603948
23499905.0,17.1,2025-04-28,17.18,16.8,16.93,13037,2.24,0.8,0.88,0.15,603948
22204368.0,17.44,2025-04-29,17.52,16.95,16.95,12064,3.33,0.74,1.99,0.34,603948
18490968.0,17.27,2025-04-30,17.55,17.24,17.5,10087,1.78,0.62,-0.97,-0.17,603948
21933903.0,17.61,2025-05-06,17.79,17.31,17.35,11836,2.78,0.73,1.97,0.34,603948
27676999.0,17.82,2025-05-07,17.98,17.61,17.73,14722,2.1,0.91,1.19,0.21,603948
28105768.0,18.02,2025-05-08,18.29,17.68,17.79,14777,3.42,0.91,1.12,0.2,603948
26327689.0,18.03,2025-05-09,18.2,17.85,18.18,13802,1.94,0.85,0.06,0.01,603948
19852329.0,17.95,2025-05-12,18.25,17.82,18.25,10484,2.38,0.65,-0.44,-0.08,603948
17328052.0,18.01,2025-05-13,18.25,17.97,18.1,9074,1.56,0.56,0.33,0.06,603948
16217587.0,17.92,2025-05-14,18.09,17.83,18.01,8572,1.44,0.53,-0.5,-0.09,603948
54691527.0,18.23,2025-05-15,19.1,17.77,17.79,28243,7.42,1.74,1.73,0.31,603948
31043616.0,18.13,2025-05-16,18.36,17.95,18.18,16278,2.25,1.0,-0.55,-0.1,603948
24158755.0,18.26,2025-05-19,18.33,18.07,18.07,12589,1.43,0.77,0.72,0.13,603948
19553314.0,18.33,2025-05-20,18.38,18.08,18.15,10172,1.64,0.63,0.38,0.07,603948
17718246.0,18.3,2025-05-21,18.36,18.14,18.32,9202,1.2,0.57,-0.16,-0.03,603948
15306947.0,18.15,2025-05-22,18.4,18.03,18.39,7972,2.02,0.49,-0.82,-0.15,603948
21045040.0,18.06,2025-05-23,18.39,17.92,18.15,10956,2.59,0.67,-0.5,-0.09,603948
40483148.0,18.32,2025-05-26,18.45,18.1,18.34,20993,1.94,1.29,1.44,0.26,603948
32424793.0,18.58,2025-05-27,18.58,18.17,18.32,16729,2.24,1.03,1.42,0.26,603948
30542738.0,18.5,2025-05-28,18.6,18.31,18.55,15708,1.56,0.97,-0.43,-0.08,603948
49067950.0,18.71,2025-05-29,18.91,18.39,18.51,24905,2.81,1.53,1.14,0.21,603948
44137800.0,17.85,2025-05-30,18.65,17.82,18.61,24418,4.44,1.5,-4.6,-0.86,603948
28343180.0,18.14,2025-06-03,18.28,17.65,17.71,15687,3.53,0.97,1.62,0.29,603948
