amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
88979704.0,,,29.29,2025-12-15,29.78,29.19,29.51,,,30217,1.98,2.11,,-1.68,-0.5,,605058
78434194.0,,,28.67,2025-12-16,29.29,28.52,29.2,,,27232,2.63,1.91,,-2.12,-0.62,,605058
82663967.0,,,28.71,2025-12-17,28.8,28.01,28.6,,,29123,2.76,2.04,,0.14,0.04,,605058
59527997.0,,,28.59,2025-12-18,28.77,28.48,28.56,,,20804,1.01,1.46,,-0.42,-0.12,,605058
67165401.0,,,29.01,2025-12-19,29.23,28.69,28.69,,,23179,1.89,1.62,,1.47,0.42,,605058
133512412.0,,,30.28,2025-12-22,30.44,29.08,29.1,,,44675,4.69,3.13,,4.38,1.27,,605058
72450094.0,,,29.97,2025-12-23,30.1,29.71,30.07,,,24235,1.29,1.7,,-1.02,-0.31,,605058
84419523.0,,,30.43,2025-12-24,30.6,29.78,29.92,,,27874,2.74,1.95,,1.53,0.46,,605058
65972439.0,,,30.45,2025-12-25,30.59,30.19,30.59,,,21691,1.31,1.52,,0.07,0.02,,605058
73802743.0,,,30.39,2025-12-26,30.73,30.2,30.47,,,24220,1.74,1.69,,-0.2,-0.06,,605058
102782923.0,,,31.0,2025-12-29,31.0,30.16,30.2,,,33369,2.76,2.33,,2.01,0.61,,605058
61791181.0,,,30.48,2025-12-30,31.09,30.35,30.86,,,20211,2.39,1.41,,-1.68,-0.52,,605058
46788572.0,,,30.52,2025-12-31,30.63,30.12,30.52,,,15384,1.67,1.08,,0.13,0.04,,605058
62988917.0,,,30.75,2026-01-05,30.75,30.3,30.53,,,20638,1.47,1.44,,0.75,0.23,,605058
61153703.0,,,30.57,2026-01-06,30.78,30.27,30.77,,,20035,1.66,1.4,,-0.59,-0.18,,605058
51699547.0,,,30.49,2026-01-07,30.73,30.31,30.52,,,16915,1.37,1.18,,-0.26,-0.08,,605058
46321462.0,,,30.54,2026-01-08,30.65,30.3,30.49,,,15175,1.15,1.06,,0.16,0.05,,605058
79269731.0,,,31.13,2026-01-09,31.13,30.31,30.62,,,25736,2.69,1.8,,1.93,0.59,,605058
100734837.0,,,31.6,2026-01-12,31.63,30.61,31.36,,,32251,3.28,2.26,,1.51,0.47,,605058
73512845.0,,,30.83,2026-01-13,31.57,30.76,31.57,,,23687,2.56,1.66,,-2.44,-0.77,,605058
81121020.0,,,31.09,2026-01-14,31.44,30.64,30.94,,,26196,2.59,1.83,,0.84,0.26,,605058
127079636.0,,,32.11,2026-01-15,32.15,30.9,31.09,,,40175,4.02,2.81,,3.28,1.02,,605058
131869231.0,,,31.36,2026-01-16,32.12,31.08,32.12,,,42072,3.24,2.94,,-2.34,-0.75,,605058
7786616.0,0.0,8.02,24.65,,24.65,24.65,24.65,48.23,0.83,2966,,,2020-10-21,,,605058.0,605058
