amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
2460526719.0,,,36.9,2025-12-15,38.75,34.03,34.4,,,669764,13.7,9.15,,7.11,2.45,,688102
2347683348.0,,,38.53,2025-12-16,39.58,33.57,35.3,,,643900,16.29,8.8,,4.42,1.63,,688102
1892445108.0,,,36.15,2025-12-17,37.64,34.37,37.02,,,527707,8.49,7.21,,-6.18,-2.38,,688102
2025711106.0,,,35.78,2025-12-18,38.56,34.8,34.8,,,548993,10.4,7.5,,-1.02,-0.37,,688102
1906183291.0,,,36.26,2025-12-19,37.63,34.54,36.28,,,532636,8.64,7.28,,1.34,0.48,,688102
1618822700.0,,,34.86,2025-12-22,36.95,34.75,36.38,,,453839,6.07,6.2,,-3.86,-1.4,,688102
2264587880.0,,,32.97,2025-12-23,35.6,32.0,34.8,,,674558,10.33,9.22,,-5.42,-1.89,,688102
2290151666.0,,,36.1,2025-12-24,36.46,32.41,32.41,,,655668,12.28,8.96,,9.49,3.13,,688102
2537147774.0,,,38.58,2025-12-25,39.1,35.39,35.5,,,670016,10.28,9.16,,6.87,2.48,,688102
2506085327.0,,,37.88,2025-12-26,40.77,37.1,38.0,,,648710,9.51,8.86,,-1.81,-0.7,,688102
2653027908.0,,,40.19,2025-12-29,43.18,37.98,37.98,,,643829,13.73,8.8,,6.1,2.31,,688102
2225474359.0,,,37.52,2025-12-30,41.15,37.5,39.88,,,575123,9.08,7.86,,-6.64,-2.67,,688102
2043842448.0,,,38.74,2025-12-31,39.42,37.18,37.6,,,531417,5.97,7.25,,3.25,1.22,,688102
2861473022.0,,,41.55,2026-01-05,43.99,39.53,41.05,,,678285,11.51,9.25,,7.25,2.81,,688102
2456138940.0,,,41.67,2026-01-06,42.44,38.5,40.53,,,611877,9.48,8.35,,0.29,0.12,,688102
2597945424.0,,,43.13,2026-01-07,44.45,39.0,40.0,,,622255,13.08,8.49,,3.5,1.46,,688102
3002967935.0,,,46.31,2026-01-08,47.01,41.8,42.36,,,671501,12.08,9.16,,7.37,3.18,,688102
3058870382.0,,,46.81,2026-01-09,49.38,45.5,47.78,,,644295,8.38,8.79,,1.08,0.5,,688102
3386856569.0,,,54.39,2026-01-12,56.17,45.6,48.19,,,653859,22.58,8.92,,16.19,7.58,,688102
3209658142.0,,,48.78,2026-01-13,54.18,45.85,54.02,,,651754,15.32,8.89,,-10.31,-5.61,,688102
2966654392.0,,,46.63,2026-01-14,50.48,45.7,49.01,,,615032,9.8,8.38,,-4.41,-2.15,,688102
442655344.0,41.77,5.2,10.73,,11.43,9.12,9.12,94.03,75.12,246728,,,2022-03-16,,,688102.0,688102
