amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
1048362229.0,,,63.97,2025-12-15,65.49,61.13,65.01,,,165372,6.49,8.68,,-4.81,-3.23,,688239
807207998.0,,,62.2,2025-12-16,63.8,57.11,61.98,,,134428,10.46,7.05,,-2.77,-1.77,,688239
553174412.0,,,62.28,2025-12-17,62.3,58.15,60.06,,,92122,6.67,4.83,,0.13,0.08,,688239
695923318.0,,,60.1,2025-12-18,64.6,59.6,60.5,,,111264,8.03,5.84,,-3.5,-2.18,,688239
537955977.0,,,60.88,2025-12-19,61.67,58.0,60.42,,,90090,6.11,4.73,,1.3,0.78,,688239
526244326.0,,,60.8,2025-12-22,63.19,59.81,60.78,,,85590,5.55,4.49,,-0.13,-0.08,,688239
517123752.0,,,58.92,2025-12-23,61.0,57.5,60.81,,,87786,5.76,4.61,,-3.09,-1.88,,688239
622788148.0,,,61.8,2025-12-24,62.84,58.03,58.43,,,101683,8.16,5.33,,4.89,2.88,,688239
599312491.0,,,63.1,2025-12-25,65.16,61.33,61.33,,,94698,6.2,4.97,,2.1,1.3,,688239
770081729.0,,,65.2,2025-12-26,66.2,61.7,63.07,,,120136,7.13,6.3,,3.33,2.1,,688239
1192778326.0,,,70.69,2025-12-29,74.01,63.01,64.4,,,173951,16.87,9.13,,8.42,5.49,,688239
1001246224.0,,,66.89,2025-12-30,68.96,65.6,68.01,,,148957,4.75,7.81,,-5.38,-3.8,,688239
831490413.0,,,67.67,2025-12-31,68.69,64.6,66.0,,,125112,6.11,6.56,,1.17,0.78,,688239
780245178.0,,,69.68,2026-01-05,71.0,66.1,69.0,,,113036,7.24,5.93,,2.97,2.01,,688239
712590894.0,,,68.4,2026-01-06,69.61,66.62,68.58,,,104802,4.29,5.5,,-1.84,-1.28,,688239
639779310.0,,,66.25,2026-01-07,67.68,65.0,67.21,,,97059,3.92,5.09,,-3.14,-2.15,,688239
651001360.0,,,68.52,2026-01-08,69.87,65.33,65.77,,,95995,6.85,5.04,,3.43,2.27,,688239
857776821.0,,,70.7,2026-01-09,73.99,68.56,70.58,,,120087,7.92,6.3,,3.18,2.18,,688239
1206493546.0,,,76.0,2026-01-12,77.35,69.41,71.36,,,162965,11.23,8.55,,7.5,5.3,,688239
963668690.0,,,67.1,2026-01-13,74.11,66.68,73.86,,,140397,9.78,7.36,,-11.71,-8.9,,688239
817103404.0,,,65.02,2026-01-14,68.51,64.13,68.0,,,123108,6.53,6.46,,-3.1,-2.08,,688239
842330080.0,63.39,21.29,29.43,,31.88,26.72,28.34,261.55,75.11,213814,,,2021-07-05,,,688239.0,688239
