amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
283696619.0,,,71.9,2025-12-15,74.43,71.43,73.35,,,39023,4.09,0.77,,-2.02,-1.48,,688778
400210171.0,,,69.38,2025-12-16,71.97,67.49,71.9,,,58001,6.23,1.15,,-3.5,-2.52,,688778
481419126.0,,,73.3,2025-12-17,73.67,69.28,69.28,,,66617,6.33,1.32,,5.65,3.92,,688778
257435404.0,,,71.0,2025-12-18,73.38,70.71,72.25,,,35901,3.64,0.71,,-3.14,-2.3,,688778
219399458.0,,,70.9,2025-12-19,71.71,70.31,71.58,,,30962,1.97,0.61,,-0.14,-0.1,,688778
286823220.0,,,71.81,2025-12-22,72.24,70.11,70.7,,,40298,3.0,0.8,,1.28,0.91,,688778
783332072.0,,,75.88,2025-12-23,78.47,71.78,71.82,,,103509,9.32,2.05,,5.67,4.07,,688778
442416616.0,,,76.87,2025-12-24,77.67,75.09,76.0,,,58042,3.4,1.15,,1.3,0.99,,688778
313156761.0,,,76.25,2025-12-25,77.1,74.86,76.87,,,41279,2.91,0.82,,-0.81,-0.62,,688778
534343717.0,,,77.96,2025-12-26,79.68,76.51,77.57,,,68440,4.16,1.36,,2.24,1.71,,688778
473397632.0,,,75.14,2025-12-29,77.89,74.66,77.62,,,62325,4.14,1.23,,-3.62,-2.82,,688778
311684705.0,,,75.16,2025-12-30,76.13,73.6,74.3,,,41485,3.37,0.82,,0.03,0.02,,688778
525038896.0,,,77.37,2025-12-31,79.75,74.81,75.88,,,67602,6.57,1.34,,2.94,2.21,,688778
781923455.0,,,79.91,2026-01-05,80.79,77.51,78.72,,,98536,4.24,1.95,,3.28,2.54,,688778
741328402.0,,,82.3,2026-01-06,83.69,80.0,80.67,,,90148,4.62,1.79,,2.99,2.39,,688778
479222181.0,,,81.65,2026-01-07,84.29,80.87,81.5,,,58279,4.16,1.15,,-0.79,-0.65,,688778
448990815.0,,,80.61,2026-01-08,83.6,79.86,81.01,,,55065,4.58,1.09,,-1.27,-1.04,,688778
636817597.0,,,81.79,2026-01-09,84.82,78.88,79.78,,,77295,7.37,1.53,,1.46,1.18,,688778
763450779.0,,,84.28,2026-01-12,86.6,81.79,84.27,,,90294,5.88,1.79,,3.04,2.49,,688778
795865077.0,,,86.91,2026-01-13,88.86,82.66,84.28,,,92372,7.36,1.83,,3.12,2.63,,688778
877489853.0,,,89.0,2026-01-14,92.88,86.28,86.9,,,98212,7.59,1.95,,2.4,2.09,,688778
4530412032.0,115.61,57.86,70.74,,76.84,61.95,72.8,449.22,74.98,388890,,,2021-08-05,,,688778.0,688778
